time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,sen,present_sessions,approved_educational_activity,overall_attendance,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc,pa_perc,academic_year
202223,Autumn term,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Primary,SEN support,266915,1788,268703,21463,15746,5717,4263,290166,130211,133037,263248,3667,13407,918,0,0,0,406,162,845,94,8,0,504,1190,0,1857,596,3225,39,8,92.60319955,7.396800452,5.426548941,1.970251511,4.620458634,0.316370629,0.639978495,1.111432766,0.205399668,0.013440582,0,0,0,0.139919908,0.055830111,0.291212616,0.002757043,26.09067579,202223
202223,Autumn term,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Secondary,No SEN,5736431,73017,5809448,447021,367028,79993,138260,6256469,2779044,2824440,5603484,132947,303140,22704,1087,5769,107,1558,5212,27430,16726,6928,212,11194,43430,1455,8832,5313,56625,9223,21,92.8550593,7.144940701,5.866376066,1.278564634,4.845224998,0.362888396,0.141165888,0.905063223,0.084920104,0.147415419,0.017374017,0.09220856,0.00171023,0.024902225,0.083305775,0.438426211,0.000335653,22.61925181,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Secondary,SEN support,151149,2223,153372,17532,10762,6770,5882,170904,71199,74163,145362,5787,8883,669,10,16,11,10,500,663,1364,1262,19,79,761,0,339,95,6136,200,0,89.74160932,10.25839068,6.297102467,3.961288209,5.197654824,0.39144783,0.198356972,3.590319712,0.055586762,0.117024762,0.005851238,0.009361981,0.006436362,0.005851238,0.292561906,0.387937087,0,32.0055905,202223
202223,Autumn term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,371,Primary,EHC plan,48966,889,49855,6196,4484,1712,1100,56051,23595,24460,48055,911,3089,489,6,0,0,52,233,615,605,594,5,5,274,0,423,189,1049,51,0,88.94578152,11.05421848,7.999857273,3.054361207,5.511052434,0.872419761,0.754669854,1.871509875,0.337192914,0.090988564,0.010704537,0,0,0.092772653,0.415692851,1.097215036,0,40,202223
202223,Autumn term,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,845,Primary,SEN support,545103,3328,548431,53624,40351,13273,10539,602055,264297,272124,536421,8682,32219,2266,25,0,24,274,650,4864,727,1855,34,317,2250,0,2163,1857,8911,342,29,91.09317255,8.906827449,6.702211592,2.204615857,5.351504431,0.376377573,0.359269502,1.480097333,0.308443581,0.056805441,0.004152445,0,0.003986347,0.045510792,0.107963558,0.807899611,0.004816836,29.84926616,202223
202223,Autumn term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",810,Primary,No SEN,1609282,8077,1617359,108109,76090,32019,19167,1725468,789427,802764,1592191,17091,68834,3343,57,1,5,880,75,2861,1424,291,3,220,6430,0,9906,2076,19458,579,34,93.73451145,6.265488552,4.40981809,1.855670462,3.989294499,0.193744538,0.574105112,1.127694052,0.120315184,0.033556113,0.003303452,5.80E-05,0.000289776,0.051000656,0.004346647,0.165810087,0.00197048,21.35935866,202223
202223,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Special,EHC plan,162435,907,163342,24736,19552,5184,1285,188078,80620,80797,161417,1018,13466,1595,6,2,0,300,1142,2985,630,64,0,77,196,4,491,267,4041,385,56,86.84800987,13.15199013,10.3956869,2.756303236,7.159795404,0.848052404,0.2610619,2.148576654,0.141962377,0.204702304,0.003190166,0.001063389,0,0.159508289,0.607194887,1.587107477,0.029774881,40.02425713,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000028,Southwark,210,Primary,SEN support,260830,3385,264215,21096,15892,5204,8128,285311,123392,129956,253348,7482,13256,1003,3,0,14,222,142,1219,735,355,165,61,2424,0,945,646,3423,190,33,92.60596332,7.394036683,5.570062143,1.82397454,4.646158052,0.351546207,0.331217514,1.199743438,0.226419591,0.066593997,0.001051484,0,0.004906926,0.077809829,0.049770251,0.427253068,0.011566326,26.69421488,202223
202223,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Secondary,SEN support,317031,4720,321751,48214,29667,18547,15322,369965,148384,153984,302368,14663,21508,1210,0,0,0,145,1817,4985,3677,1947,20,33,970,20,1092,659,14949,1847,2,86.96795643,13.03204357,8.01886665,5.013176922,5.813522901,0.327057965,0.295163056,4.040652494,0.178124958,0.499236414,0,0,0,0.039192897,0.491127539,1.347424756,0.000540592,40.28326746,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000021,Kingston upon Thames,314,Secondary,No SEN,721450,10271,731721,54947,44061,10886,16198,786668,384385,321446,705831,15619,37147,2983,46,1398,4,214,275,1982,1949,1287,112,1875,6326,9,1113,579,8856,338,12,93.0152237,6.984776297,5.600965083,1.383811214,4.722068268,0.379194273,0.141482811,1.125760804,0.07360157,0.042966029,0.005847448,0.177711563,0.000508474,0.027203344,0.034957568,0.251948726,0.001525421,22.24209899,202223
202223,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Secondary,No SEN,4043313,36756,4080069,346787,273200,73587,84478,4426856,1970567,1993739,3964306,79007,237005,13056,28,53,157,1284,6587,14996,3762,10107,203,2748,26078,3965,14091,5471,52343,1682,34,92.16629138,7.833708618,6.171422789,1.66228583,5.353799627,0.294927145,0.318307169,1.182396717,0.123586582,0.037995363,0.000632503,0.001197238,0.003546535,0.029004784,0.148796347,0.338750572,0.000768039,25.80011074,202223
202223,Autumn term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,813,Secondary,SEN support,169279,3566,172845,29383,18186,11197,4924,202228,94811,69853,164664,4615,13208,897,1,1,0,50,1104,2925,2335,1481,12,32,1145,42,959,309,9784,145,0,85.47036019,14.52963981,8.992819985,5.536819827,6.531241965,0.443558755,0.47421722,4.838103527,0.152797832,0.071701248,0.000494491,0.000494491,0,0.024724568,0.545918468,1.446387246,0,43.7195122,202223
202223,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Secondary,SEN support,200742,1117,201859,32996,22700,10296,9632,234855,93522,98458,191980,8762,17011,1207,14,0,0,24,1628,2788,747,3979,36,72,203,59,604,870,8744,78,28,85.95048008,14.04951992,9.665538311,4.383981606,7.243192608,0.51393413,0.257179962,3.723148326,0.370441336,0.033211982,0.005961125,0,0,0.010219071,0.693193673,1.187115454,0.01192225,43.0196484,202223
202223,Autumn term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Secondary,SEN support,177698,2443,180141,23448,16475,6973,5298,203589,85780,86865,172645,5053,13580,903,2,0,4,60,704,1222,1667,1197,26,74,639,37,606,245,6012,110,0,88.48267834,11.51732166,8.092283964,3.425037699,6.670301441,0.443540663,0.297658518,2.953008267,0.12034049,0.054030424,0.000982371,0,0.001964743,0.02947114,0.345794714,0.600228893,0,37.7198302,202223
202223,Autumn term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,373,Special,SEN support,1050,1,1051,1743,1552,191,71,2794,467,512,979,71,344,33,0,0,0,0,0,1175,1,812,0,0,0,0,8,0,181,2,0,37.61632069,62.38367931,55.547602,6.836077309,12.31209735,1.181102362,0.286327845,6.478167502,0,0.071581961,0,0,0,0,0,42.05440229,0,68.08510638,202223
202223,Autumn term,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Secondary,No SEN,1242287,8286,1250573,119554,81637,37917,38538,1370127,594659,611538,1206197,36090,70067,2834,33,36,2,486,3164,5014,2288,1162,120,766,4659,453,4266,2448,30098,1105,1,91.27423954,8.725760459,5.958352766,2.767407693,5.113905499,0.206842139,0.311357998,2.196730668,0.178669569,0.080649458,0.002408536,0.002627494,0.000145972,0.035471164,0.230927498,0.365951477,7.30E-05,28.95268194,202223
202223,Autumn term,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Special,EHC plan,67540,1267,68807,8003,6442,1561,311,76810,33530,33759,67289,251,4790,945,0,0,0,91,79,537,1128,144,0,2,137,0,308,60,1130,63,0,89.58078375,10.41921625,8.386928785,2.032287463,6.236167166,1.230308554,0.400989454,1.471162609,0.078114829,0.08202057,0,0,0,0.118474157,0.102851191,0.699127718,0,31.92982456,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Special,EHC plan,167855,690,168545,24144,19316,4828,2981,192689,82005,84194,166199,1656,13559,1584,15,0,0,180,24,3950,244,31,2,39,334,71,559,1325,2905,39,4,87.46996455,12.53003545,10.02444353,2.505591912,7.036727577,0.822050039,0.29010478,1.507610709,0.687636554,0.020239868,0.007784565,0,0,0.093414777,0.012455304,2.049935388,0.002075884,39.64308477,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Secondary,EHC plan,29660,1078,30738,6734,3422,3312,1273,37472,13802,14650,28452,1208,1903,264,0,0,0,16,214,1025,983,1418,7,0,78,10,46,65,3187,14,0,82.02924851,17.97075149,9.132152007,8.838599488,5.078458582,0.704526046,0.122758326,8.505017079,0.173462852,0.03736123,0,0,0,0.042698548,0.571093083,2.735375747,0,38.75,202223
202223,Autumn term,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Primary,SEN support,755367,5016,760383,66660,53781,12879,12053,827043,368678,377209,745887,9480,44792,3010,43,0,213,436,634,4495,412,127,7,450,4147,0,2414,2573,7514,378,158,91.93995959,8.060040409,6.502805779,1.55723463,5.415921542,0.363947219,0.291883252,0.908538008,0.31110837,0.045705,0.005199246,0,0.025754405,0.052717936,0.07665865,0.543502575,0.019104206,28.06806204,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000007,Camden,202,Primary,SEN support,157278,2312,159590,15068,11995,3073,4539,174658,74475,78623,153098,4180,10127,705,19,0,0,95,9,1039,881,101,13,74,1344,0,599,359,2077,38,1,91.37285438,8.627145622,6.867707176,1.759438445,5.79818846,0.403645982,0.342955948,1.189181143,0.20554455,0.021756805,0.010878402,0,0,0.054392012,0.005152927,0.594876845,0.000572547,32.41912799,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Secondary,EHC plan,37116,2092,39208,8864,5317,3547,2597,48072,16866,17999,34865,2251,3323,427,2,0,0,0,493,1072,1868,1178,15,36,167,6,194,346,2978,29,0,81.56099185,18.43900815,11.06049259,7.37851556,6.912547845,0.888250957,0.403561325,6.194874355,0.719753703,0.060326177,0.004160426,0,0,0,1.025545016,2.229988351,0,50.12594458,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Secondary,No SEN,1442494,25369,1467863,103792,72537,31255,34565,1571655,699153,709408,1408561,33933,61593,4634,110,503,5,150,1240,4301,17345,2468,187,1568,6268,1,4442,632,24577,1604,1,93.39600612,6.603993879,4.615325883,1.988667996,3.918989855,0.294848424,0.282632003,1.563765585,0.040212388,0.102058022,0.006998992,0.032004479,0.000318136,0.009544079,0.078897722,0.273660568,6.36E-05,20.33563672,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000014,Haringey,309,Secondary,SEN support,54289,816,55105,6268,3903,2365,2420,61373,25209,26848,52057,2232,2861,378,0,0,0,32,272,360,336,950,9,11,408,52,44,188,1133,1000,0,89.7870399,10.2129601,6.359474036,3.853486061,4.661659036,0.615906017,0.071692764,1.846088671,0.306323628,1.629380998,0,0,0,0.052140192,0.443191631,0.586577159,0,33.07240705,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000008,Croydon,306,Primary,SEN support,325470,2486,327956,29572,21312,8260,8368,357528,155333,162749,318082,7388,17791,1247,2,0,1,106,248,1854,472,448,369,125,1520,0,1116,980,5424,740,63,91.72875971,8.271240294,5.960931731,2.310308563,4.976113759,0.348783871,0.312143385,1.517083977,0.274104406,0.206976796,0.000559397,0,0.000279698,0.029648028,0.069365197,0.518560784,0.017620998,29.26088424,202223
202223,Autumn term,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Secondary,No SEN,556618,4947,561565,48004,38521,9483,17631,609569,266678,273211,539889,16729,33349,2222,7,3,9,134,686,2060,276,2760,53,1439,3179,0,898,902,7001,682,51,92.12492761,7.875072387,6.319383039,1.555689348,5.470914695,0.364519849,0.147317203,1.148516411,0.147973404,0.11188233,0.001148352,0.000492151,0.001476453,0.021982745,0.112538531,0.337943695,0.008366567,25.75909914,202223
202223,Autumn term,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,Secondary,SEN support,379391,8500,387891,61891,40575,21316,13818,449782,181077,185061,366138,13253,30383,2185,16,1,50,109,3237,4576,6546,11666,16,215,1703,20,1749,565,18514,488,18,86.23977838,13.76022162,9.021036858,4.739184761,6.755050224,0.485790894,0.388855045,4.1162163,0.12561641,0.108497005,0.003557279,0.00022233,0.011116496,0.024233962,0.719681979,1.017381754,0.004001939,42.07492795,202223
202223,Autumn term,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Primary,EHC plan,39041,405,39446,5187,4516,671,1006,44633,18785,19405,38190,851,3109,273,2,0,0,19,293,820,274,0,0,5,126,0,142,155,346,28,0,88.37855398,11.62144602,10.11807407,1.503371945,6.965698026,0.611655053,0.318150248,0.775211167,0.347276679,0.062733852,0.004480989,0,0,0.042569399,0.656464947,1.837205655,0,40.47619048,202223
202223,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Primary,SEN support,731426,7590,739016,62316,47728,14588,16131,801332,352236,364828,717064,14362,41051,2511,19,1,0,438,698,2950,2588,335,2,188,4812,0,3785,1769,8416,618,60,92.22344796,7.776552041,5.956083122,1.820468919,5.122845462,0.313353267,0.472338556,1.050251332,0.220757439,0.077121593,0.002371052,0.000124792,0,0.054658993,0.08710497,0.368137052,0.007487533,27.84301607,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Primary,No SEN,1763450,11219,1774669,120664,97290,23374,27441,1895333,857166,879461,1736627,26823,88377,3326,198,0,4,385,41,3657,1969,50,371,1997,6882,0,9485,618,11862,1409,1302,93.63362533,6.366374669,5.133134916,1.233239753,4.662874545,0.175483675,0.500439764,0.625853082,0.032606407,0.074340498,0.010446713,0,0.000211045,0.020313053,0.002163208,0.192947625,0.068695053,21.51035475,202223
202223,Autumn term,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,Special,No SEN,0,0,0,18,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,100,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,100,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,341,Primary,No SEN,3734074,14878,3748952,224876,149246,75630,68964,3973828,1802600,1864460,3667060,67014,136680,5366,38,0,39,505,128,5535,2767,232,107,1730,10274,0,21954,1950,48804,2922,955,94.34107364,5.658926355,3.7557237,1.903202655,3.439504679,0.135033524,0.552464777,1.228135692,0.049071072,0.073531114,0.000956257,0,0.000981421,0.012708149,0.003221075,0.139286351,0.024032243,18.61600835,202223
202223,Autumn term,Local authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",801,Secondary,SEN support,378186,3675,381861,70986,46064,24922,24185,452847,170676,185785,356461,21725,34947,1791,8,0,14,202,2670,6424,1548,16474,70,123,1921,13,1315,2460,20535,612,7,84.32450695,15.67549305,10.17208903,5.503404019,7.717176,0.395497817,0.290385053,4.534644151,0.543229833,0.135144983,0.001766601,0,0.003091552,0.044606677,0.589603111,1.418580669,0.001545776,46.79110202,202223
202223,Autumn term,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Primary,SEN support,146677,794,147471,11797,8601,3196,2702,159268,70882,73272,144154,2523,7539,522,0,0,0,32,144,364,105,1264,0,31,658,0,1015,179,1936,66,0,92.59298792,7.40701208,5.400331517,2.006680564,4.733530904,0.327749454,0.637290605,1.215561192,0.112389181,0.041439586,0,0,0,0.020091921,0.090413642,0.228545596,0,23.4006734,202223
202223,Autumn term,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Secondary,SEN support,869759,10606,880365,142722,100721,42001,40706,1023087,409311,422014,831325,38434,77152,5113,46,574,20,416,4695,12619,6558,14304,115,402,3090,441,2055,2272,36725,949,86,86.04986673,13.95013327,9.844812807,4.105320466,7.541098655,0.499761995,0.200862683,3.589626298,0.222073001,0.092758485,0.004496196,0.056104711,0.001954868,0.040661254,0.458905254,1.233423941,0.008405932,43.54234909,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E08000004,Oldham,353,Special,SEN support,1368,0,1368,164,110,54,35,1532,666,697,1363,5,95,7,0,0,0,0,0,8,0,0,0,0,0,0,0,30,24,0,0,89.29503916,10.70496084,7.180156658,3.524804178,6.201044386,0.45691906,0,1.566579634,1.958224543,0,0,0,0,0,0,0.522193211,0,25,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E08000014,Sefton,343,Primary,SEN support,364996,2112,367108,34272,25146,9126,8785,401380,174757,182460,357217,7779,21459,1845,7,1,149,317,136,1160,498,763,9,145,1460,0,2196,1006,4847,1077,72,91.46145797,8.53854203,6.264886143,2.273655887,5.346305247,0.459664159,0.547112462,1.207583836,0.250635308,0.268324281,0.001743983,0.00024914,0.037121929,0.078977528,0.033883103,0.28900294,0.017938114,30.97776424,202223
202223,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,335,Secondary,SEN support,216318,2563,218881,32734,15110,17624,9083,251615,102014,105676,207690,8628,11465,940,24,0,26,14,951,1689,1376,2736,51,74,1062,0,1099,455,15841,229,1,86.99044175,13.00955825,6.005206367,7.004351887,4.556564593,0.37358663,0.436778411,6.295729587,0.180831826,0.091012062,0.009538382,0,0.010333247,0.005564056,0.377958389,0.671263637,0.000397433,38.94582723,202223
202223,Autumn term,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Special,EHC plan,67344,2066,69410,10879,8976,1903,511,80289,33425,33436,66861,483,5800,629,0,0,0,48,592,1907,1699,0,2,0,302,63,360,28,1445,70,0,86.45019866,13.54980134,11.17961365,2.370187697,7.223903648,0.783419896,0.448380226,1.799748409,0.034874018,0.087185044,0,0,0,0.05978403,0.737336372,2.375169699,0,41.40625,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000017,Hillingdon,312,Secondary,EHC plan,42081,2132,44213,7755,4918,2837,1855,51968,19953,20423,40376,1705,3314,406,0,1,0,1,250,945,1879,80,3,5,204,41,103,150,2576,8,1,85.0773553,14.9226447,9.46351601,5.459128695,6.377001232,0.78125,0.198198892,4.956896552,0.288639163,0.015394089,0,0.001924261,0,0.001924261,0.481065271,1.818426724,0.001924261,40.36697248,202223
202223,Autumn term,Local authority,E92000001,England,E12000008,South East,E06000036,Bracknell Forest,867,Secondary,SEN support,112897,1920,114817,18072,12177,5895,2790,132889,54581,55973,110554,2343,9247,782,6,0,0,29,954,1159,1218,3310,6,15,569,112,255,447,5155,38,0,86.40068027,13.59931973,9.163286653,4.43603308,6.958438998,0.588461046,0.191889472,3.879177359,0.336370956,0.028595294,0.004515046,0,0,0.021822724,0.717892376,0.872156461,0,41.18181818,202223
202223,Autumn term,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,882,Secondary,EHC plan,13246,103,13349,1890,1167,723,356,15239,6408,6525,12933,313,741,64,0,0,0,0,44,318,52,3,0,18,33,0,20,43,658,2,0,87.59761139,12.40238861,7.657982807,4.744405801,4.862523788,0.419975064,0.131242207,4.317868627,0.282170746,0.013124221,0,0,0,0,0.288732856,2.086751099,0,36.06557377,202223
202223,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Secondary,No SEN,6059007,40244,6099251,526258,329124,197134,176464,6625509,3000854,2893373,5894227,164780,277592,14980,223,1193,1,825,13306,20826,3722,46519,709,2549,33152,112,28929,11684,151391,5130,178,92.05709327,7.942906726,4.967527778,2.975378948,4.189746026,0.226095837,0.436630605,2.284971615,0.176348715,0.077428013,0.003365779,0.018006164,1.51E-05,0.012451874,0.200829853,0.314330567,0.002686586,25.10491416,202223
202223,Autumn term,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Primary,EHC plan,276784,5491,282275,39315,32593,6722,6815,321590,134425,136201,270626,6158,20505,2261,40,0,77,376,669,8472,3613,1924,26,255,1597,0,1346,657,4379,340,193,87.77480643,12.22519357,10.13495445,2.090239124,6.376131099,0.703069125,0.418545353,1.361671694,0.204297397,0.10572468,0.012438198,0,0.023943531,0.116919058,0.208028857,2.634410274,0.060014304,39.98485422,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000028,Southwark,210,Primary,No SEN,1267355,13755,1281110,72829,55181,17648,25073,1353939,612267,631693,1243960,23395,46509,2740,64,0,21,1201,28,4616,1345,103,1087,292,11031,0,3204,1678,11767,999,2,94.62095412,5.37904588,4.075589816,1.303456064,3.435088287,0.202372485,0.236642862,0.869093807,0.123934682,0.073784713,0.004726949,0,0.00155103,0.088704144,0.00206804,0.340931165,0.000147717,17.60904685,202223
202223,Autumn term,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Special,No SEN,207,12,219,749,560,189,0,968,107,100,207,0,102,0,0,0,0,0,0,458,12,0,0,0,0,0,0,0,120,69,0,22.62396694,77.37603306,57.85123967,19.52479339,10.53719008,0,0,12.39669421,0,7.128099174,0,0,0,0,0,47.31404959,0,100,202223
202223,Autumn term,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,821,Special,SEN support,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000022,Lambeth,208,Primary,EHC plan,60640,830,61470,6225,4695,1530,2216,67695,28440,30229,58669,1971,3513,452,0,0,0,52,106,522,338,442,45,4,443,0,154,245,1026,105,50,90.80434301,9.195656991,6.93551961,2.260137381,5.189452692,0.667700716,0.227490952,1.515621538,0.361917424,0.155107467,0,0,0,0.076815127,0.156584681,0.771105695,0.073860699,36.29893238,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000028,Southwark,210,Secondary,No SEN,667062,6900,673962,49855,33358,16497,19832,723817,316358,331783,648141,18921,27745,2050,25,0,7,238,1053,2144,2689,3079,69,590,3552,0,1045,911,10539,4002,96,93.1122093,6.887790698,4.60862345,2.279167248,3.833151197,0.283220759,0.144373509,1.456031013,0.125860542,0.552902184,0.003453912,0,0.000967095,0.032881239,0.145478761,0.296207467,0.013263021,22.45624903,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000020,Kensington and Chelsea,207,Secondary,EHC plan,37476,870,38346,4512,2534,1978,1012,42858,17880,18614,36494,982,1753,331,0,0,0,10,125,171,754,1,4,2,110,0,30,30,1837,81,144,89.47221056,10.52778944,5.912548416,4.615241029,4.090251528,0.772317887,0.0699986,4.286247608,0.0699986,0.18899622,0,0,0,0.023332867,0.291660833,0.39899202,0.33599328,31.37254902,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Primary,EHC plan,104537,1271,105808,12389,8834,3555,3054,118197,49738,52071,101809,2728,6592,715,2,0,0,2,101,1422,796,256,21,31,423,0,79,326,3036,114,0,89.51834649,10.48165351,7.47396296,3.007690551,5.577129707,0.604922291,0.066837568,2.568593112,0.275810723,0.096449148,0.00169209,0,0,0.00169209,0.085450561,1.20307622,0,36.82634731,202223
202223,Autumn term,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Primary,EHC plan,54036,451,54487,6962,5273,1689,860,61449,26492,26876,53368,668,3571,421,0,0,0,154,120,975,112,293,0,98,241,0,425,192,1039,33,32,88.67027942,11.32972058,8.581099774,2.748620807,5.811323211,0.685120995,0.691630458,1.690833049,0.31245423,0.053703071,0,0,0,0.250614331,0.195283894,1.586681638,0.052075705,35.9437751,202223
202223,Autumn term,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,937,Primary,EHC plan,96395,1320,97715,15084,12948,2136,1999,112799,47137,47593,94730,1665,7249,1000,4,0,0,219,446,4007,643,22,0,7,670,0,340,334,1379,83,23,86.62754102,13.37245898,11.47882517,1.893633809,6.426475412,0.886532682,0.301421112,1.222528569,0.296101916,0.073582213,0.003546131,0,0,0.194150657,0.395393576,3.552336457,0.020390252,40.57815846,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000018,Hounslow,313,Secondary,EHC plan,23977,434,24411,3495,2200,1295,1133,27906,11165,11729,22894,1083,1582,199,6,0,0,4,114,295,339,108,7,1,57,30,84,50,1156,5,0,87.47581165,12.52418835,7.88360926,4.640579087,5.669031749,0.713108292,0.301010535,4.14247832,0.179172938,0.017917294,0.021500753,0,0,0.014333835,0.408514298,1.057120333,0,41.70212766,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000004,Bexley,303,Secondary,EHC plan,21176,660,21836,5097,2899,2198,1142,26933,9725,10373,20098,1078,1879,316,0,0,0,30,216,458,596,345,4,2,48,10,70,64,1910,154,0,81.07526083,18.92473917,10.76374708,8.160992091,6.976571492,1.173281848,0.259904207,7.091671927,0.237626703,0.571789255,0,0,0,0.111387517,0.801990124,1.700516095,0,50.86206897,202223
202223,Autumn term,Local authority,E92000001,England,E12000007,London,E09000027,Richmond upon Thames,318,Special,EHC plan,29599,850,30449,3220,2501,719,680,33669,14741,14237,28978,621,1821,277,0,0,0,55,16,332,529,0,4,1,316,0,63,59,543,54,0,90.43630639,9.563693605,7.428198046,2.13549556,5.408536042,0.822715257,0.187115744,1.612759512,0.17523538,0.160384924,0,0,0,0.163355015,0.047521459,0.986070272,0,32.32323232,202223
202223,Autumn term,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,821,Primary,SEN support,282550,1949,284499,24141,17764,6377,3950,308640,138128,141132,279260,3290,15570,949,2,0,0,49,89,1056,724,0,9,108,1108,0,1407,660,3576,734,49,92.17826594,7.821734059,5.755572836,2.066161223,5.044712286,0.307477968,0.455870918,1.158631415,0.213841369,0.237817522,0.000648004,0,0,0.015876102,0.028836185,0.34214619,0.015876102,27.94061667,202223
