time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,sen,present_sessions,approved_educational_activity,overall_attendance,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc,pa_perc,academic_year
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Special,SEN support,542,5,547,59,55,4,1,606,270,271,541,1,40,7,4,0,0,0,0,4,0,0,0,0,0,5,0,0,4,0,0,90.2640264,9.735973597,9.075907591,0.660066007,6.600660066,1.155115512,0,0.660066007,0,0,0.660066007,0,0,0,0,0.660066007,0,60,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,Leeds,383,Special,No SEN,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Special,EHC plan,71297,3153,74450,10056,5581,4475,535,84506,35922,34981,70903,394,2989,650,339,0,0,426,114,1063,1475,46,6,29,1643,0,584,141,3681,69,0,88.10025324,11.89974676,6.604264786,5.295481978,3.537026957,0.769176153,0.69107519,4.355903723,0.166852058,0.081651007,0.401154948,0,0,0.504106217,0.134901664,1.257898847,0,28.37326608,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000066,Somerset,933,Primary,EHC plan,60469,2172,62641,8634,6111,2523,1495,71275,29717,29722,59439,1030,2640,626,14,0,65,207,278,2241,1382,212,8,36,746,0,527,465,1397,134,40,87.88635566,12.11364434,8.573833743,3.539810593,3.703963522,0.87828832,0.739389688,1.96001403,0.652402666,0.188004209,0.019642231,0,0.091196072,0.290424412,0.390038583,3.144159944,0.056120659,33.14037627,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000018,Hounslow,313,Special,No SEN,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E06000008,Blackburn with Darwen,889,Secondary,No SEN,672573,14816,687389,68065,44554,23511,29397,755454,323088,321053,644141,28432,28302,2687,6573,2127,1,538,1154,3139,425,6100,75,2449,9589,2278,5738,965,11761,5047,33,90.99018603,9.009813966,5.897645654,3.112168312,3.746356496,0.355680161,0.759543268,1.556812195,0.127737758,0.668075091,0.87007283,0.28155255,0.000132371,0.071215455,0.152755826,0.415511732,0.004368234,29.35117057,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E06000051,Shropshire,893,Primary,No SEN,1582436,30316,1612752,81754,59801,21953,11096,1694506,787078,786206,1573284,9152,46718,4111,310,0,479,3059,85,5011,7001,49,58,2710,20545,2,12457,1944,6548,1004,28,95.17534904,4.82465096,3.529111139,1.295539821,2.757027712,0.24260758,0.735140507,0.386425306,0.114723701,0.059250307,0.018294417,0,0.028267826,0.180524589,0.005016211,0.295720405,0.001652399,14.59367466,202223
202223,Summer term,Local authority,E92000001,England,E12000004,East Midlands,E06000061,North Northamptonshire,940,Special,SEN support,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,908,Special,SEN support,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Primary,SEN support,278624,4951,283575,24978,14181,10797,7470,308553,132749,138980,271729,6895,10030,1146,1393,0,0,178,207,1187,1895,1551,70,24,2962,0,3954,575,5930,338,40,91.90479431,8.095205686,4.595968926,3.49923676,3.250657099,0.37141107,1.281465421,1.921874038,0.186353722,0.109543579,0.451462148,0,0,0.05768863,0.06708734,0.384698901,0.012963737,29.36447167,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,908,Secondary,EHC plan,56210,7121,63331,14078,8347,5731,2117,77409,27021,27250,54271,1939,3766,722,0,90,0,120,452,3197,4049,1705,4,589,1801,678,396,178,4775,382,0,81.81348422,18.18651578,10.78298389,7.403531889,4.865067369,0.932708083,0.511568422,6.168533375,0.229947422,0.49348267,0,0.116265551,0,0.155020734,0.583911431,4.130010722,0,44.62365591,202223
202223,Summer term,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Secondary,EHC plan,26851,3880,30731,14836,8454,6382,884,45567,13132,12882,26014,837,1837,496,10,52,0,32,958,5066,3372,1183,32,56,278,142,291,47,5843,201,3,67.4413501,32.5586499,18.55290013,14.00574978,4.031426251,1.088507034,0.638620054,12.8228762,0.10314482,0.441108697,0.021945706,0.114117673,0,0.07022626,2.102398666,11.11769482,0.006583712,59.54545455,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Secondary,No SEN,1051307,28524,1079831,138606,54635,83971,29129,1218437,506825,519101,1025926,25381,24904,2157,7666,2816,0,171,9783,7138,1953,3664,129,1419,18078,6945,10939,3748,67204,2080,0,88.62427848,11.37572152,4.484023384,6.891698135,2.043930051,0.17703008,0.897789545,5.515590876,0.307607205,0.170710509,0.629166711,0.231115766,0,0.014034374,0.802913897,0.585832505,0,36.53646733,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,341,Special,No SEN,2113,26,2139,996,611,385,96,3135,1109,908,2017,96,422,41,0,1,0,0,2,145,2,0,0,0,24,0,41,0,305,39,0,68.22966507,31.77033493,19.48963317,12.28070175,13.46092504,1.307814992,1.307814992,9.728867624,0,1.244019139,0,0.031897927,0,0,0.063795853,4.625199362,0,75.30864198,202223
202223,Summer term,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,Primary,SEN support,305205,5482,310687,24143,13930,10213,5184,334830,148596,151954,300550,4655,9772,1453,61,0,176,354,248,1850,924,648,1,75,4482,0,4496,529,5068,120,16,92.78947526,7.210524744,4.160320162,3.050204581,2.918495953,0.433951558,1.342770958,1.513603918,0.157990622,0.035839083,0.0182182,0,0.052563988,0.105725293,0.074067437,0.552519189,0.004778544,25.03576538,202223
202223,Summer term,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Secondary,EHC plan,115520,9820,125340,30961,20143,10818,5339,156301,55349,55324,110673,4847,9224,1357,209,1226,0,57,1065,6916,6296,1319,27,228,2064,1205,570,492,8409,1347,89,80.19142552,19.80857448,12.88731358,6.9212609,5.901433772,0.868196621,0.364680968,5.380003967,0.314777257,0.861798709,0.133716355,0.784383977,0,0.036468097,0.681377598,4.424795747,0.056941414,45.34120735,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000005,Rochdale,354,Secondary,SEN support,116749,3317,120066,23787,9779,14008,6333,143853,59355,52385,111740,5009,4671,798,520,220,1,4,1396,2169,1860,874,14,58,867,518,1087,1324,11414,183,0,83.46436988,16.53563012,6.797911757,9.737718365,3.247064712,0.554732957,0.755632486,7.934488679,0.920384003,0.127213197,0.361480122,0.152933898,0.000695154,0.002780616,0.970435097,1.507789201,0,45.61781609,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,355,Special,SEN support,1105,40,1145,107,35,72,11,1252,547,552,1099,6,14,9,6,0,0,0,0,6,38,0,0,2,0,0,18,5,43,6,0,91.45367412,8.546325879,2.795527157,5.750798722,1.118210863,0.71884984,1.437699681,3.434504792,0.399361022,0.479233227,0.479233227,0,0,0,0,0.479233227,0,20,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000065,North Yorkshire,815,Secondary,No SEN,2148633,74760,2223393,220076,150832,69244,53949,2443469,1046196,1050423,2096619,52014,96364,10064,2302,16610,117,2250,6303,16334,7594,4022,178,7980,45610,13398,15651,1935,48468,3190,487,90.99329683,9.006703175,6.172863253,2.833839922,3.943737367,0.411873447,0.64052378,1.983573354,0.079190692,0.130552096,0.094210321,0.67977126,0.004788274,0.0920822,0.257952935,0.668475843,0.019930681,28.81392536,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E06000009,Blackpool,890,Special,EHC plan,48066,218,48284,6952,4205,2747,660,55236,23573,24022,47595,471,2406,496,14,0,0,375,224,686,92,190,1,1,73,51,231,189,2257,70,4,87.41400536,12.58599464,7.612788761,4.97320588,4.355854877,0.897965095,0.418205518,4.086103266,0.342168151,0.126728945,0.025345789,0,0,0.678905062,0.405532624,1.24194366,0.007241654,33.71868979,202223
202223,Summer term,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Special,EHC plan,146608,2083,148691,19727,14372,5355,410,168418,76624,69694,146318,290,5873,1788,29,151,0,737,265,5521,1001,521,9,72,853,148,801,120,4286,148,0,88.28688145,11.71311855,8.53352967,3.17958888,3.487156955,1.061644242,0.47560237,2.544858626,0.071251291,0.087876593,0.017219062,0.089657875,0,0.437601682,0.157346602,3.278153167,0,31.0543131,202223
202223,Summer term,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Secondary,EHC plan,79755,6669,86424,18600,11794,6806,3215,105024,38337,38549,76886,2869,5519,839,20,120,0,170,534,4592,4544,1121,27,46,1280,772,445,346,5914,101,0,82.28976234,17.71023766,11.22981414,6.480423522,5.254989336,0.798865021,0.423712675,5.631093845,0.329448507,0.096168495,0.019043266,0.114259598,0,0.161867764,0.50845521,4.372333943,0,41.37254902,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Secondary,EHC plan,70458,3900,74358,12214,8187,4027,2663,86572,33652,34439,68091,2367,4940,469,38,261,4,62,520,1886,2135,1124,45,43,1042,635,707,296,2903,121,7,85.89151227,14.10848773,9.456868271,4.651619461,5.706232962,0.541745599,0.816661276,3.353278196,0.341911935,0.139768054,0.0438941,0.301483159,0.004620432,0.071616689,0.600656101,2.178533475,0.008085755,37.33333333,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Secondary,EHC plan,33040,1535,34575,5813,2799,3014,1653,40388,15299,16124,31423,1617,1344,171,47,75,0,30,208,923,1009,1630,7,7,416,96,229,36,2667,82,1,85.60711102,14.39288898,6.93027632,7.462612657,3.327721105,0.423393087,0.567000099,6.603446568,0.089135387,0.203030603,0.116371199,0.185698722,0,0.074279489,0.515004457,2.285332277,0.002475983,38.36317136,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Secondary,SEN support,111874,5752,117626,19314,12890,6424,5328,136940,53107,53835,106942,4932,6854,869,117,356,3,60,1177,3444,3039,1056,18,316,1634,745,521,396,5223,284,10,85.89601285,14.10398715,9.412881554,4.691105594,5.005111728,0.63458449,0.380458595,3.814079159,0.289177742,0.207390098,0.085438878,0.259967869,0.00219074,0.043814809,0.859500511,2.51497006,0.007302468,36.38313081,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Primary,EHC plan,61954,1755,63709,6143,4183,1960,2166,69852,29244,30771,60015,1939,2103,430,264,0,0,105,112,1105,378,130,106,143,1128,0,235,227,1342,156,64,91.20569203,8.794307965,5.988375422,2.805932543,3.010651091,0.615587242,0.336425586,1.921204833,0.3249728,0.223329325,0.377941934,0,0,0.150317815,0.160339002,1.581916051,0.091622287,29.58677686,202223
202223,Summer term,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Special,No SEN,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Special,No SEN,49,11,60,46,11,35,1,106,31,17,48,1,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,35,0,0,56.60377358,43.39622642,10.37735849,33.01886792,10.37735849,0,0,33.01886792,0,0,0,0,0,0,0,0,0,100,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000008,Croydon,306,Secondary,SEN support,130090,6014,136104,22818,11368,11450,6623,158922,60459,64086,124545,5545,5656,891,263,1147,0,34,1297,2032,2893,3850,61,353,1741,966,442,1078,9487,443,48,85.64201306,14.35798694,7.153194649,7.204792288,3.558978618,0.560652396,0.27812386,5.969595147,0.678320182,0.278753099,0.165489989,0.721737708,0,0.021394143,0.816123633,1.278614666,0.030203496,39.92419457,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000027,Richmond upon Thames,318,Special,SEN support,983,0,983,98,71,27,38,1081,470,494,964,19,49,12,2,0,0,0,0,8,0,0,0,0,0,0,0,19,5,3,0,90.93432007,9.065679926,6.567992599,2.497687327,4.532839963,1.110083256,0,0.46253469,1.757631822,0.277520814,0.185013876,0,0,0,0,0.740055504,0,55.55555556,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Special,No SEN,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,830,Secondary,SEN support,349694,15877,365571,66597,36656,29941,15627,432168,172539,162973,335512,14182,17863,2182,65,863,0,206,4839,10575,6913,1518,48,310,5150,3456,2597,1445,24792,1107,63,84.59002055,15.40997945,8.481886674,6.928092779,4.133346291,0.504896244,0.600923715,5.736657966,0.334360712,0.256150386,0.015040447,0.199690861,0,0.047666648,1.119703449,2.446965069,0.014577664,39.68765493,202223
202223,Summer term,Local authority,E92000001,England,E12000001,North East,E06000001,Hartlepool,805,Primary,No SEN,600845,13456,614301,35993,18846,17147,6094,650294,295690,299589,595279,5566,15054,1031,704,0,1,843,34,1171,5668,48,0,862,6926,0,10211,528,5632,776,8,94.46511885,5.534881146,2.898073794,2.636807352,2.314952929,0.158543674,1.570212858,0.866069808,0.081194045,0.119330641,0.108258726,0,0.000153777,0.129633673,0.005228404,0.180072398,0.001230213,19.02471388,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000002,Barking and Dagenham,301,Secondary,No SEN,978236,24112,1002348,104379,60700,43679,33085,1106727,466380,481331,947711,30525,31291,4110,13096,4153,1,547,1833,5669,1884,6611,316,6438,12588,2886,6210,2560,33247,1662,0,90.56867683,9.431323172,5.484640747,3.946682425,2.827345859,0.371365296,0.561113987,3.004083211,0.23131269,0.150172536,1.183308982,0.375250626,9.04E-05,0.049425016,0.165623501,0.51223111,0,33.03701016,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000013,Hammersmith and Fulham,205,Secondary,EHC plan,12772,530,13302,1970,1104,866,608,15272,5966,6220,12186,586,554,83,78,277,0,0,56,56,24,70,0,5,349,152,53,22,502,289,0,87.10057622,12.89942378,7.228915663,5.670508119,3.627553693,0.543478261,0.347040335,3.287061289,0.144054479,1.892352017,0.510738607,1.813776847,0,0,0.366684128,0.366684128,0,37.42331288,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Special,No SEN,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Special,SEN support,3651,69,3720,3677,3178,499,45,7397,1810,1798,3608,43,743,103,16,0,0,0,0,2316,8,1299,0,0,55,6,54,2,436,7,0,50.29065838,49.70934162,42.96336353,6.745978099,10.04461268,1.392456401,0.730025686,5.894281465,0.027037988,0.094632959,0.216303907,0,0,0,0,31.30999054,0,60.52631579,202223
202223,Summer term,Regional,E92000001,England,E12000009,South West,,,,Primary,No SEN,27924306,599814,28524120,1479451,975542,503909,230677,30003571,13840264,13891297,27731561,192745,748200,63012,29019,27,6870,36869,2034,86770,108667,4734,3878,45085,442150,34,283406,37932,162653,19918,2741,95.06908361,4.93091639,3.251419639,1.679496751,2.493703166,0.210015001,0.944574231,0.542112137,0.126424951,0.066385431,0.096718487,9.00E-05,0.022897274,0.12288204,0.006779193,0.289198909,0.009135579,15.10713705,202223
202223,Summer term,Regional,E92000001,England,E12000008,South East,,,,Primary,EHC plan,1811938,58181,1870119,223553,160274,63279,37145,2093672,885691,896528,1782219,29719,78170,14126,3139,32,488,3560,4886,55491,25484,10062,1254,1953,29490,0,16304,7426,36484,3065,382,89.32244401,10.67755599,7.655162795,3.022393192,3.733631629,0.674699762,0.778727518,1.742584321,0.35468784,0.146393513,0.149927973,0.001528415,0.023308331,0.170036185,0.233369888,2.650415156,0.018245456,30.36121779,202223
202223,Summer term,Regional,E92000001,England,E12000007,London,,,,Special,SEN support,6660,499,7159,2491,1587,904,294,9650,3135,3290,6425,235,445,170,55,38,0,55,74,750,406,34,4,2,67,20,54,59,762,29,0,74.1865285,25.8134715,16.44559585,9.367875648,4.611398964,1.761658031,0.559585492,7.896373057,0.611398964,0.300518135,0.569948187,0.393782383,0,0.569948187,0.766839378,7.772020725,0,62,202223
202223,Summer term,Regional,E92000001,England,E12000008,South East,,,,Primary,SEN support,8505557,175061,8680618,717384,467560,249824,155600,9398002,4143528,4234462,8377990,127567,310438,37496,13851,82,5859,8724,11045,79314,35804,11328,3331,9785,126140,1,76490,28033,134713,10588,739,92.36663282,7.633367177,4.975100027,2.658267151,3.303234028,0.398978421,0.813896401,1.4334217,0.298286806,0.112662245,0.14738239,0.000872526,0.062343038,0.092828242,0.11752498,0.843945341,0.007863374,24.05955433,202223
202223,Summer term,Regional,E92000001,England,E12000005,West Midlands,,,,Primary,No SEN,35667662,592939,36260601,2206033,1362721,843312,430643,38466634,17674943,17606136,35281079,386583,958212,69379,185894,64,7869,36251,3616,96767,135474,3631,4774,29828,422859,4,387661,44060,382214,29377,4618,94.26507399,5.734926014,3.542605261,2.192320753,2.49102118,0.180361505,1.007785085,0.993624761,0.114540825,0.076370082,0.483260376,0.000166378,0.02045669,0.094240115,0.009400355,0.251560872,0.01200521,18.77101671,202223
202223,Summer term,Regional,E92000001,England,E12000008,South East,,,,Special,No SEN,19461,231,19692,2016,1624,392,195,21708,9646,9727,19373,88,639,254,6,0,0,60,1,652,197,0,0,2,32,0,22,107,258,5,12,90.71310116,9.286898839,7.481112954,1.805785885,2.943615257,1.170075548,0.101345126,1.188501935,0.492905841,0.023032983,0.02763958,0,0,0.276395799,0.004606597,3.003501013,0.05527916,29.44162437,202223
202223,Summer term,Regional,E92000001,England,E12000002,North West,,,,Primary,No SEN,42940385,655318,43595703,2529566,1507137,1022429,527676,46125269,21161199,21309164,42470363,470022,1061895,95828,180069,29,10065,46172,3347,105768,149563,5184,4950,38670,462113,22,541163,57654,381449,42163,3934,94.51587805,5.484121946,3.267486635,2.216635311,2.302197956,0.20775597,1.173246274,0.826984879,0.124994393,0.091409765,0.390391219,6.29E-05,0.021821011,0.100101313,0.007256326,0.22930598,0.008528948,17.94780368,202223
202223,Summer term,Regional,E92000001,England,E12000001,North East,,,,Special,No SEN,291,10,301,123,69,54,1,424,150,140,290,1,14,4,0,0,0,0,0,32,10,0,0,0,0,0,0,0,54,0,19,70.99056604,29.00943396,16.27358491,12.73584906,3.301886792,0.943396226,0,12.73584906,0,0,0,0,0,0,0,7.547169811,4.481132075,41.66666667,202223
202223,Summer term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Special,No SEN,21080,278,21358,2480,2303,177,0,23838,10635,10445,21080,0,1316,283,70,0,0,353,0,281,214,717,0,3,61,0,64,0,109,4,0,89.59644265,10.40355735,9.66104539,0.742511956,5.520597366,1.187180133,0.268478899,0.457253125,0,0.016779931,0.293648796,0,0,1.480828929,0,1.178790167,0,28,202223
202223,Summer term,National,E92000001,England,,,,,,Secondary,No SEN,195753859,6577553,202331412,19960678,11535575,8425103,6677549,222292090,94632922,94916555,189549477,6204382,7274495,774530,727550,757011,14621,90831,580693,1264697,805983,795140,39762,576564,3460057,1695187,1299709,473167,6154828,497399,50334,91.02051809,8.979481906,5.189377184,3.790104722,3.272493862,0.348428952,0.584685222,2.768802075,0.212858226,0.223759199,0.327294597,0.34054788,0.006577382,0.040861103,0.261229718,0.568934774,0.022643181,29.11965362,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,382,Primary,SEN support,434589,9098,443687,40427,26702,13725,7936,484114,211159,216819,427978,6611,16211,1787,4753,0,0,218,686,2989,2938,652,55,547,5558,0,5545,1325,6691,164,58,91.64928095,8.350719046,5.51564301,2.835076036,3.348591447,0.369127933,1.145391375,1.382112478,0.273695865,0.033876318,0.981793544,0,0,0.045030716,0.141702161,0.617416559,0.011980649,28.36490528,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Secondary,No SEN,1108992,42125,1151117,108272,57223,51049,31800,1259389,531059,549018,1080077,28915,32140,3765,12944,694,1,57,3070,4461,22337,1799,304,1601,10056,7827,6702,2885,36677,4785,91,91.40281517,8.597184825,4.543711276,4.053473549,2.552031183,0.298954493,0.532162819,2.912285243,0.229079339,0.379946148,1.027799989,0.055106087,7.94E-05,0.004526004,0.243769002,0.354219387,0.007225726,29.82632966,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000016,Havering,311,Primary,No SEN,1367621,30138,1397759,78922,54676,24246,14260,1476681,673118,681267,1354385,13236,41550,2548,5089,36,177,738,104,4428,2529,147,610,1556,25443,0,13126,1024,8831,1265,6,94.65544691,5.344553089,3.702627717,1.641925372,2.81374244,0.172549115,0.888885277,0.598030313,0.069344699,0.085665083,0.344624194,0.0024379,0.01198634,0.049976942,0.007042821,0.299861649,0.000406317,17.09021601,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Special,SEN support,2275,42,2317,3659,3459,200,161,5976,1159,957,2116,159,697,83,0,5,0,0,2,2672,33,78,0,0,9,0,72,2,89,37,0,38.77175368,61.22824632,57.8815261,3.346720214,11.66331995,1.388888889,1.204819277,1.489290495,0.033467202,0.61914324,0,0.083668005,0,0,0.033467202,44.71218206,0,94.25287356,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,Leeds,383,Primary,EHC plan,60036,2579,62615,8311,5632,2679,1589,70926,28971,29809,58780,1256,2582,515,265,1,0,106,67,2044,1740,158,7,26,806,0,929,333,1336,81,52,88.28215323,11.71784677,7.940670558,3.777176212,3.640413953,0.726108902,1.309815864,1.883653385,0.469503426,0.114203536,0.373628853,0.00140992,0,0.149451541,0.094464653,2.881876886,0.07331585,33.33333333,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Secondary,EHC plan,76348,3609,79957,22562,12140,10422,3225,102519,36272,37302,73574,2774,4294,673,574,273,0,37,1012,5277,2322,554,27,26,1130,104,665,451,8909,397,0,77.99237215,22.00762785,11.84170739,10.16592046,4.188491889,0.65646368,0.648660248,8.69009647,0.439918454,0.387245291,0.559896214,0.266292102,0,0.036090871,0.987134092,5.147338542,0,50,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Primary,SEN support,256252,5642,261894,19626,11985,7641,6216,281520,123328,127612,250940,5312,8654,1271,239,0,138,167,168,1284,1066,955,278,321,3977,0,2100,904,4102,535,64,93.02855925,6.97144075,4.257246377,2.714194373,3.074026712,0.451477693,0.745950554,1.457090082,0.321113953,0.190039784,0.084896277,0,0.049019608,0.05932083,0.059676044,0.456095482,0.022733731,23.11740891,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Primary,EHC plan,46189,1286,47475,6711,4858,1853,990,54186,22600,22838,45438,751,2179,366,29,0,1,220,93,1968,737,12,5,19,525,0,453,239,997,164,2,87.61488207,12.38511793,8.965415421,3.419702506,4.021333924,0.675451224,0.836009301,1.839958661,0.44107334,0.302661204,0.053519359,0,0.001845495,0.406008932,0.171631049,3.631934448,0.00369099,38.04347826,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,936,Secondary,EHC plan,133712,12654,146366,28255,16524,11731,6760,174621,64137,63370,127507,6205,7724,1038,137,826,8,82,905,5804,9560,2951,45,260,1918,871,749,555,10191,236,0,83.81924282,16.18075718,9.462779391,6.717977792,4.423293876,0.594430223,0.428928938,5.836067827,0.317831189,0.135149839,0.078455627,0.473024436,0.00458135,0.046958842,0.518265272,3.323769764,0,40.94350612,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,852,Special,EHC plan,53071,261,53332,5335,4055,1280,369,58667,26339,26539,52878,193,2408,449,141,0,0,288,20,736,99,1110,0,0,162,0,257,176,810,37,13,90.90630167,9.093698331,6.911892546,2.181805785,4.104522133,0.765336561,0.438065693,1.380673973,0.299998295,0.063067823,0.240339544,0,0,0.490906302,0.034090715,1.254538326,0.022158965,30.19607843,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000019,Islington,206,Special,EHC plan,40809,498,41307,6188,5044,1144,354,47495,20139,20318,40457,352,2167,691,453,0,0,523,2,1206,89,13,1,83,325,0,209,2,860,73,2,86.97126013,13.02873987,10.62006527,2.408674597,4.562585535,1.454889988,0.440046321,1.810716918,0.00421097,0.15370039,0.953784609,0,0,1.101168544,0.00421097,2.539214654,0.00421097,40.09009009,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Secondary,No SEN,440227,23550,463777,38374,25096,13278,17189,502151,209610,214702,424312,15915,18521,2320,266,82,63,238,1166,2284,657,3556,55,2017,13321,7500,1815,1274,9765,424,156,92.35807556,7.641924441,4.997699895,2.644224546,3.688332792,0.462012423,0.361445063,1.944634184,0.253708546,0.084436753,0.052972114,0.016329749,0.012546027,0.047396102,0.232201071,0.454843264,0.031066353,24.5229395,202223
