time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,gender,present_sessions,approved_educational_activity,overall_attendance,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc,pa_perc,academic_year
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Special,Male,75246,1087,76333,11671,8303,3368,433,88004,37632,37268,74900,346,4535,752,325,0,0,117,471,2097,530,60,7,9,539,2,564,87,2622,95,6,86.73810281,13.26189719,9.434798418,3.827098768,5.153174856,0.854506613,0.64087996,2.979410027,0.098859143,0.107949639,0.369301395,0,0,0.132948502,0.535202945,2.382846234,0.006817872,29.85729967,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Secondary,Male,350328,13960,364288,41617,18069,23548,18943,405905,162222,170708,332930,17398,12993,1241,117,175,1,247,1435,1860,1155,3195,92,231,5505,6977,3130,1545,18102,771,0,89.74710831,10.25289169,4.451534226,5.80135746,3.200995307,0.305736564,0.771116394,4.459664207,0.380630936,0.189945923,0.028824479,0.043113536,0.000246363,0.060851677,0.353530999,0.458235301,0,30.32972565,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,802,Primary,Female,566737,11052,577789,30881,20332,10549,6202,608670,279528,282005,561533,5204,15941,1455,154,0,114,709,59,1899,1855,108,66,759,8371,1,6563,998,2654,334,1,94.92647904,5.073520956,3.340397917,1.733123039,2.618988943,0.239045788,1.078252584,0.436032661,0.163964053,0.054873741,0.025301066,0,0.018729361,0.11648348,0.009693266,0.31199172,0.000164293,14.8317267,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,335,Primary,Female,949289,13434,962723,67159,34893,32266,16124,1029882,469794,464849,934643,14646,24242,1819,4878,1,154,382,23,3361,3484,159,210,649,9091,0,12489,1478,17957,342,33,93.47896167,6.521038333,3.388058049,3.132980283,2.353861899,0.176622176,1.212663198,1.74359781,0.143511587,0.033207688,0.473646495,9.71E-05,0.014953169,0.037091628,0.002233266,0.326348067,0.003204251,22.02780997,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,335,Special,Female,10819,101,10920,1332,1054,278,76,12252,5393,5380,10773,46,751,124,86,0,0,16,14,63,34,0,0,0,67,0,142,30,106,0,0,89.12830558,10.87169442,8.602677114,2.269017303,6.129611492,1.01207966,1.15899445,0.865164871,0.244857982,0,0.701926216,0,0,0.130590924,0.114267058,0.514201763,0,32.69230769,202223
202223,Summer term,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Primary,Female,2203737,43100,2246837,111623,75651,35972,18216,2358460,1092390,1095752,2188142,15595,57378,5978,3394,3,839,1163,76,6814,11915,319,515,3522,27148,0,17590,2621,13891,1870,6,95.26712346,4.732876538,3.207643971,1.525232567,2.43285873,0.253470485,0.745825666,0.588986033,0.11113184,0.079289028,0.143907465,0.000127202,0.035574061,0.049311839,0.003222442,0.288917344,0.000254403,13.83508578,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000001,Bolton,350,Secondary,Female,747562,23929,771491,83669,50001,33668,36898,855160,343436,368675,712111,35451,31602,3152,4722,818,35,493,3178,5993,2448,4071,51,1240,11333,8857,6274,1447,22721,3226,8,90.21598297,9.784017026,5.846976004,3.937041022,3.695448805,0.368585996,0.733663876,2.656929697,0.169208101,0.377239347,0.55217737,0.095654614,0.004092801,0.05765003,0.371626362,0.700804528,0.000935497,30.20796616,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Special,Female,63397,1508,64905,7439,5840,1599,473,72344,31326,31764,63090,307,2903,887,213,0,0,487,26,1324,795,0,6,23,651,33,356,166,1015,62,0,89.71718456,10.28281544,8.072542298,2.210273139,4.01277231,1.226086476,0.492093332,1.40301891,0.22945925,0.085701648,0.294426628,0,0,0.67317262,0.035939401,1.830144863,0,30.17107309,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000065,North Yorkshire,815,Primary,Male,1910467,45459,1955926,108279,73368,34911,15144,2064205,950181,947685,1897866,12601,49891,6076,827,1,721,6247,1281,8290,15180,16003,62,4374,25843,0,21049,2543,10146,1173,34,94.75444542,5.245554584,3.554298144,1.69125644,2.416959556,0.29435061,1.019714612,0.491520949,0.123195128,0.056825751,0.04006385,4.84E-05,0.034928701,0.30263467,0.06205779,0.401607398,0.001647123,16.4213698,202223
202223,Summer term,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Secondary,Unknown,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,826,Secondary,Male,639334,14139,653473,69101,40015,29086,27111,722574,304530,309221,613751,25583,24154,2416,1855,3916,0,55,2745,4869,695,7716,89,692,9544,3119,3258,1528,22435,1865,5,90.43682723,9.563172768,5.537841107,4.025331662,3.342771813,0.334360218,0.450888075,3.104872304,0.21146623,0.258105052,0.256721111,0.541951413,0,0.007611677,0.379891887,0.673841018,0.000691971,31.4822547,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000052,Cornwall,908,Primary,Male,1933436,58154,1991590,123227,79813,43414,18592,2114817,954258,963652,1917910,15526,57651,6196,363,2,139,2653,935,11846,12203,4525,67,5442,40437,5,20997,3066,16761,2590,28,94.17316014,5.826839864,3.773990846,2.052849017,2.726051474,0.292980433,0.992851864,0.792550845,0.144977083,0.122469225,0.017164606,9.46E-05,0.006572673,0.125448207,0.044211863,0.560143029,0.001323992,17.95608108,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E06000009,Blackpool,890,Special,Female,14105,50,14155,1615,1124,491,161,15770,6922,7073,13995,110,695,182,4,0,0,106,6,129,6,0,0,1,33,10,85,51,334,21,2,89.75903614,10.24096386,7.127457197,3.113506658,4.407102093,1.154090044,0.538998098,2.117945466,0.323398859,0.133164236,0.025364616,0,0,0.672162334,0.038046925,0.818008878,0.012682308,31.25,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000022,Lambeth,208,Primary,Female,669649,11874,681523,44699,26648,18051,18492,726222,319526,333815,653341,16308,16869,1872,2894,16,0,266,50,2727,604,316,1200,654,9416,0,3684,2184,10542,1641,1954,93.84499506,6.155004943,3.669401368,2.485603576,2.322843428,0.257772417,0.507282897,1.451622231,0.300734486,0.225963961,0.398500734,0.002203183,0,0.036627918,0.006884947,0.375505011,0.26906373,20.01277751,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,381,Primary,Female,629974,9779,639753,36428,23158,13270,8405,676181,308599,313857,622456,7518,16980,1395,1963,0,0,605,17,2198,2575,44,0,568,6636,0,7699,887,4145,539,0,94.61268507,5.387314935,3.424822644,1.962492291,2.511161952,0.206305708,1.138600463,0.613001548,0.131177895,0.079712385,0.290306885,0,0,0.089473085,0.00251412,0.325060893,0,17.39745403,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Special,Female,11807,290,12097,1663,1545,118,181,13760,5732,5912,11644,163,586,204,55,0,0,95,20,585,70,54,4,1,207,8,0,18,100,0,0,87.91424419,12.08575581,11.22819767,0.85755814,4.25872093,1.48255814,0,0.726744186,0.130813953,0,0.399709302,0,0,0.690406977,0.145348837,4.251453488,0,39.51612903,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Primary,Female,1054002,22581,1076583,60092,37222,22870,8130,1136675,522668,524442,1047110,6892,27800,3128,345,0,341,1448,65,4091,6471,326,313,445,15352,0,13988,1238,7249,395,4,94.71335254,5.286647459,3.274638749,2.01200871,2.44572987,0.275188598,1.230606814,0.63773726,0.108914158,0.034750478,0.030351684,0,0.02999978,0.127389095,0.005718433,0.359909385,0.000351904,16.66491982,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000011,Greenwich,203,Special,Female,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Secondary,Female,1456125,67986,1524111,154965,105802,49163,43176,1679076,775904,640363,1416267,39858,67220,7899,1538,4466,154,628,1899,21915,7248,3428,272,4001,30881,25584,5618,3318,35181,5046,83,90.77081681,9.229183194,6.301203757,2.927979436,4.003392342,0.470437312,0.334588786,2.095259536,0.197608685,0.30052243,0.091597998,0.265979622,0.009171711,0.037401523,0.113097918,1.305182136,0.004943195,27.06658668,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000017,Hillingdon,312,Special,Male,39367,6266,45633,6166,4607,1559,389,51799,19437,19633,39070,297,2315,519,394,0,0,130,70,1161,6145,46,16,2,103,0,81,92,1188,198,18,88.0962953,11.9037047,8.893994093,3.009710612,4.469198247,1.001949845,0.156373675,2.293480569,0.177609606,0.382246762,0.760632445,0,0,0.250970096,0.135137744,2.241356011,0.034749706,32.8358209,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,355,Special,Female,16471,315,16786,2370,1586,784,152,19156,8143,8257,16400,71,628,201,40,0,20,8,0,689,261,122,0,14,40,0,140,81,550,13,0,87.62789726,12.37210274,8.279390269,4.092712466,3.27834621,1.049279599,0.730841512,2.871163082,0.422844018,0.067863855,0.208811861,0,0.10440593,0.041762372,0,3.596784297,0,35.46511628,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Primary,Male,1143570,21009,1164579,76191,43148,33043,19057,1240770,555539,569499,1125038,18532,29017,2138,3723,2,0,2072,543,5565,6498,984,425,287,13799,0,11609,525,19627,1282,88,93.85937764,6.140622355,3.477517993,2.663104363,2.338628432,0.172312354,0.935628682,1.581840309,0.042312435,0.103322937,0.300055611,0.00016119,0,0.166993077,0.043763147,0.448511811,0.00709237,20.10289264,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Secondary,Female,495368,15532,510900,60925,40084,20841,19492,571825,235200,241679,476879,18489,24117,1716,5828,4525,8,209,885,2795,2758,949,92,1159,9758,1765,2640,1003,14999,2199,1,89.34551655,10.65448345,7.009836926,3.644646526,4.217549075,0.300091811,0.46167971,2.62300529,0.175403314,0.384558213,1.019192935,0.791326018,0.001399029,0.036549644,0.15476763,0.488785905,0.000174879,37.07567185,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000066,Somerset,933,Special,Male,39296,1809,41105,9193,6710,2483,341,50298,19785,19308,39093,203,2371,379,14,1,0,55,169,3721,1297,47,1,0,469,42,292,138,1978,75,0,81.72293133,18.27706867,13.34049068,4.936577995,4.713905125,0.753509086,0.580539982,3.932561931,0.274364786,0.149111297,0.027834109,0.001988151,0,0.109348284,0.335997455,7.397908466,0,41.68466523,202223
202223,Summer term,Local authority,E92000001,England,E12000004,East Midlands,E10000024,Nottinghamshire,891,Primary,Male,2990500,65708,3056208,177769,106371,71398,26496,3233977,1479747,1487844,2967591,22909,78482,8100,2697,0,997,2383,1131,12526,20478,1018,193,2659,42378,0,41425,3587,24807,1579,55,94.50308397,5.496916026,3.28916996,2.207746066,2.426795243,0.250465603,1.280930569,0.767074101,0.110916064,0.048825332,0.083395769,0,0.030828914,0.073686362,0.034972419,0.387324956,0.001700692,17.56461122,202223
202223,Summer term,Local authority,E92000001,England,E12000006,East of England,E10000012,Essex,881,Secondary,Female,2207930,78482,2286412,258434,153425,105009,86029,2544846,1052264,1072492,2124756,83174,100795,11299,1519,10442,201,916,6277,21971,13253,19639,322,9083,29385,26439,13561,2855,85046,3547,5,89.8448079,10.1551921,6.028852041,4.126340061,3.960750474,0.443995432,0.532880968,3.341891808,0.112187535,0.13937975,0.05968927,0.410319524,0.007898317,0.035994319,0.246655397,0.863352832,0.000196476,31.67958864,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000001,City of London,201,Primary,Male,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Primary,Unknown,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,919,Secondary,Unknown,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E10000031,Warwickshire,937,Secondary,Female,1294108,45579,1339687,174812,110249,64563,47180,1514499,620513,629768,1250281,43827,72978,7372,1109,5223,3,1397,4144,17999,8632,3199,167,1954,23130,11696,5075,3353,52749,3386,24,88.45743708,11.54256292,7.279569019,4.262993901,4.818623188,0.486761629,0.335094312,3.48293396,0.221393345,0.223572284,0.073225535,0.34486652,0.000198085,0.092241725,0.273621838,1.188445816,0.001584682,34.05007977,202223
202223,Summer term,Local authority,E92000001,England,E12000004,East Midlands,E10000018,Leicestershire,855,Special,Male,94509,1147,95656,10022,7385,2637,611,105678,47045,46931,93976,533,4534,1069,148,0,2,218,43,1371,503,61,2,84,544,14,738,78,1812,9,0,90.51647457,9.483525426,6.988209466,2.49531596,4.290391567,1.011563429,0.698347811,1.714642594,0.073809118,0.008516437,0.140048071,0,0.001892541,0.206287023,0.040689642,1.297337194,0,27.10843373,202223
202223,Summer term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,381,Secondary,Male,546379,16234,562613,65864,33755,32109,27360,628477,254170,266500,520670,25709,17925,1733,2424,1810,0,151,4215,5497,5580,2255,100,739,9783,32,4319,1651,25794,345,0,89.52006199,10.47993801,5.370920495,5.109017514,2.852133014,0.27574597,0.687216875,4.104207473,0.262698555,0.05489461,0.385694305,0.287997811,0,0.024026337,0.670668935,0.874654124,0,30.77391834,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,916,Primary,Male,2165790,46763,2212553,137435,94272,43163,19902,2349988,1073122,1075737,2148859,16931,65738,6526,2160,3,965,4024,1741,12951,7629,1135,529,3217,35386,2,23459,2971,15610,1123,164,94.15167226,5.848327736,4.011594953,1.836732783,2.797375987,0.277703546,0.998260417,0.664258711,0.126426177,0.047787478,0.091915363,0.00012766,0.041064039,0.171234917,0.074085485,0.551109197,0.006978759,18.34310554,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,334,Primary,Female,871761,17683,889444,51424,33429,17995,10518,940868,429241,434107,863348,8413,24930,2194,2233,3,231,596,144,2901,2714,200,147,1517,13305,0,8677,2105,6806,407,197,94.53440865,5.465591348,3.552995744,1.912595603,2.649680933,0.233188928,0.922233512,0.723374586,0.223729577,0.043257928,0.237334036,0.000318855,0.024551797,0.063345762,0.015305016,0.308332306,0.020938112,17.29147749,202223
202223,Summer term,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,Secondary,Female,249486,7015,256501,28571,15762,12809,5728,285072,121710,122335,244045,5441,10499,1334,81,514,4,105,955,2247,1672,1138,14,1021,2598,1710,2580,287,8212,1730,23,89.97761969,10.02238031,5.529129483,4.493250828,3.682929225,0.467951956,0.905034518,2.880675759,0.10067632,0.606864231,0.028413874,0.180305326,0.001403154,0.0368328,0.335003087,0.788221923,0.008068137,31.36505731,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Secondary,Female,591017,31783,622800,63143,36265,26878,21409,685943,284571,285422,569993,21024,20659,2591,6665,2769,4,99,931,2542,8786,2701,149,3783,13617,5448,2665,385,17239,6589,5,90.79471618,9.205283821,5.286882438,3.918401383,3.011766284,0.377728179,0.388516247,2.513182582,0.056127113,0.960575441,0.971655079,0.403677857,0.000583139,0.014432686,0.135725563,0.370584728,0.000728924,32.54232383,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Primary,Male,1216160,24615,1240775,74333,54334,19999,17061,1315108,596833,603999,1200832,15328,33331,4234,8844,1,0,1178,254,6458,1829,1041,1499,2825,18462,0,4711,1733,12734,821,34,94.34776459,5.652235406,4.131523799,1.520711607,2.534468652,0.321950745,0.35822153,0.968285494,0.13177625,0.062428333,0.672492297,7.60E-05,0,0.089574392,0.019314003,0.491062331,0.002585339,17.30649328,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000033,Westminster,213,Secondary,Female,205081,7404,212485,26014,13453,12561,8231,238499,97045,100351,197396,7685,7091,1228,3167,557,1,135,245,996,276,580,21,350,4701,2056,1475,546,9631,909,33,89.09261674,10.90738326,5.64069451,5.266688749,2.973178085,0.514886855,0.61845123,4.038172068,0.228931777,0.381133674,1.327888167,0.233543956,0.000419289,0.056604011,0.102725798,0.417611814,0.013836536,39.14988814,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E06000063,Cumberland,942,Secondary,Female,528410,20033,548443,62285,38084,24201,18982,610728,252412,257591,510003,18407,26505,3202,90,1070,119,245,1450,4991,2069,2693,39,2612,7178,8135,4085,575,18895,646,412,89.80151557,10.19848443,6.235836575,3.962647856,4.339902543,0.52429232,0.668873869,3.093848653,0.094149933,0.105775402,0.014736511,0.175200744,0.019484943,0.040116058,0.237421569,0.817221414,0.067460473,32.19028408,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Special,Female,14557,542,15099,1717,1149,568,36,16816,7398,7141,14539,18,622,114,16,0,0,106,29,262,316,0,0,8,216,2,101,18,435,14,0,89.7894862,10.2105138,6.832778306,3.37773549,3.69885823,0.677925785,0.600618459,2.586822074,0.107040913,0.083254044,0.095147479,0,0,0.630352046,0.172454805,1.558039962,0,31.78807947,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Secondary,Unknown,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Summer term,Local authority,E92000001,England,E12000001,North East,E06000003,Redcar and Cleveland,807,Primary,Female,508720,14772,523492,32991,15412,17579,6902,556483,249588,252914,502502,6218,12354,973,298,0,32,646,39,947,4612,700,1,1377,8782,0,9390,684,7317,188,123,94.07151701,5.92848299,2.769536536,3.158946455,2.220013909,0.174848109,1.687383083,1.314864964,0.122914806,0.033783602,0.053550603,0,0.0057504,0.116086206,0.0070083,0.170175908,0.022103101,21.23950936,202223
202223,Summer term,Local authority,E92000001,England,E12000009,South West,E06000066,Somerset,933,Primary,Female,1026308,19989,1046297,61297,39810,21487,10341,1107594,507634,510340,1017974,8334,29894,2840,284,1,567,1692,129,4403,4386,199,233,1217,14153,0,9876,2007,8448,1156,0,94.46575189,5.534248109,3.594277325,1.939970784,2.699003425,0.256411645,0.891662468,0.762734359,0.181203582,0.104370374,0.025641165,9.03E-05,0.051192043,0.152763558,0.011646867,0.397528336,0,17.03235403,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000002,Barking and Dagenham,301,Secondary,Female,546630,14101,560731,62219,35059,27160,17794,622950,261045,269323,530368,16262,18235,2701,7082,2123,1,259,1034,3624,1206,4560,178,3427,7475,1815,3362,1532,21332,934,0,90.01220002,9.987799984,5.62789951,4.359900474,2.92720122,0.433582149,0.539690184,3.424351874,0.245926639,0.149931776,1.136848864,0.340797817,0.000160527,0.04157637,0.165984429,0.581748134,0,34.35930666,202223
202223,Summer term,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Secondary,Male,622595,17569,640164,89049,36466,52583,18197,729213,299462,307235,606697,15898,14330,1264,4324,1603,0,86,9363,5495,2972,3728,102,915,9769,3811,6589,2299,42405,1290,1,87.78834168,12.21165832,5.000733668,7.210924654,1.965132273,0.173337557,0.90357687,5.815173344,0.315271395,0.176903045,0.592968035,0.219826032,0,0.011793536,1.283986983,0.753552117,0.000137134,37.4059062,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,896,Secondary,Female,761852,26616,788468,95660,56415,39245,27767,884128,362703,374649,737352,24500,37453,3976,384,4609,1,438,1508,8032,4935,4185,62,1107,12377,8135,5832,3267,27550,2596,14,89.18029969,10.81970031,6.380863404,4.43883691,4.236151327,0.449708639,0.659632994,3.116064642,0.369516631,0.293622643,0.043432625,0.521304607,0.000113106,0.049540338,0.170563538,0.908465743,0.001583481,33.50852605,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000033,Westminster,213,Special,Male,13467,129,13596,1987,1126,861,147,15583,6653,6669,13322,145,523,165,205,0,0,12,6,215,10,10,2,1,93,23,216,2,576,67,0,87.24892511,12.75107489,7.225823012,5.525251877,3.356221523,1.058846179,1.386125906,3.69633575,0.012834499,0.429955721,1.315536161,0,0,0.077006995,0.038503497,1.379708657,0,37.5,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,355,Primary,Female,990858,17988,1008846,69183,37757,31426,21329,1078029,478558,493466,972024,18834,26315,2516,2956,0,516,887,95,4266,6315,296,4,1325,10344,0,12299,2495,15186,1446,206,93.58245465,6.417545354,3.502410418,2.915134936,2.441028952,0.233388898,1.140878399,1.408681956,0.231440898,0.134133683,0.274204126,0,0.047865132,0.08227979,0.008812379,0.395722193,0.019108948,21.76814012,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E06000041,Wokingham,872,Primary,Female,591661,11297,602958,31849,22978,8871,4737,634807,293040,294431,587471,4190,15468,1483,1874,0,135,665,16,2992,1858,162,433,843,8162,1,4625,547,3036,663,345,94.98288456,5.017115438,3.619682833,1.397432606,2.436646099,0.233614311,0.728567895,0.478255596,0.086167922,0.104441192,0.295207835,0,0.021266306,0.104756249,0.002520451,0.471324355,0.054347227,14.30903156,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E08000007,Stockport,356,Primary,Female,929618,13393,943011,50679,34150,16529,11477,993690,455962,463724,919686,9932,24867,2525,3418,0,0,489,9,2833,1530,0,258,556,11049,0,6567,1545,7669,748,9,94.89991849,5.100081514,3.436685485,1.663396029,2.502490716,0.254103392,0.66087009,0.771769868,0.155481086,0.075274985,0.343970454,0,0,0.049210518,0.000905715,0.285098975,0.000905715,16.21200312,202223
202223,Summer term,Local authority,E92000001,England,E12000006,East of England,E06000034,Thurrock,883,Primary,Female,660835,16100,676935,39515,21413,18102,9077,716450,323842,328850,652692,8143,14598,1258,1927,0,743,209,66,2559,4568,307,196,715,10621,0,6319,934,10458,391,53,94.48461163,5.515388373,2.988764045,2.526624328,2.037546235,0.175587968,0.881987578,1.459697118,0.130364994,0.054574639,0.268965036,0,0.103705772,0.02917161,0.009212087,0.357177751,0.007397585,16.68573296,202223
202223,Summer term,Local authority,E92000001,England,E12000002,North West,E06000063,Cumberland,942,Special,Male,23890,902,24792,2502,2315,187,129,27294,12159,11606,23765,125,1304,238,2,0,2,76,44,649,330,0,0,43,407,122,129,4,51,3,0,90.83315014,9.166849857,8.481717594,0.685132264,4.7776068,0.871986517,0.472631348,0.186854254,0.014655236,0.010991427,0.007327618,0,0.007327618,0.278449476,0.161207591,2.377811973,0,30,202223
202223,Summer term,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Secondary,Male,605115,18848,623963,66302,37639,28663,22006,690265,289742,295413,585155,19960,23409,1555,2772,2134,3,351,3912,3491,3619,947,84,884,8849,5412,4054,2046,20704,1859,12,90.39470348,9.605296517,5.452833332,4.152463184,3.391306237,0.2252758,0.587310671,2.999427756,0.296407901,0.269316857,0.401584899,0.309156628,0.000434616,0.050850036,0.566738861,0.505747793,0.001738463,29.55051179,202223
202223,Summer term,Local authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,941,Secondary,Male,956255,27453,983708,94513,57456,37057,29560,1078221,460083,467689,927772,28483,38354,3937,1387,727,16,339,3833,8861,3295,2374,148,1624,12799,9587,5548,1077,27508,2924,2,91.23435733,8.765642665,5.328777681,3.436864984,3.557155722,0.365138501,0.514551284,2.551239495,0.099886758,0.271187447,0.128637821,0.06742588,0.001483926,0.031440679,0.355492983,0.821816678,0.000185491,26.56173624,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000032,Wandsworth,212,Secondary,Male,255033,19402,274435,27157,16652,10505,8702,301592,122993,123995,246988,8045,9830,1208,1023,308,2,94,606,2134,6368,2036,85,2455,7202,3292,920,657,7148,1780,1447,90.99545081,9.004549192,5.521366614,3.483182578,3.259370275,0.400541128,0.305047879,2.370089392,0.217843975,0.590201332,0.339199979,0.102124725,0.000663148,0.031167935,0.200933712,0.70757845,0.479787262,27.94255386,202223
202223,Summer term,Local authority,E92000001,England,E12000007,London,E09000015,Harrow,310,Secondary,Female,419145,14265,433410,54161,37560,16601,14075,487571,201207,204981,406188,12957,18256,2039,6067,6523,1,100,584,2363,2418,1836,82,250,6382,5133,2229,1118,7337,5917,1627,88.89166911,11.10833089,7.70349344,3.404837449,3.744275193,0.418195504,0.457164187,1.504806479,0.229299938,1.213566845,1.244331595,1.337856435,0.000205098,0.020509833,0.119777427,0.484647364,0.33369499,43.30153463,202223
202223,Summer term,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Secondary,Female,2888605,103568,2992173,339766,218889,120877,107044,3331939,1384972,1405285,2790257,98348,145799,16423,1066,7636,249,2745,7537,37167,13985,19369,726,6703,50811,31343,14206,8696,94892,3083,267,89.80275449,10.19724551,6.569417988,3.62782752,4.375800397,0.492896178,0.426358346,2.847951298,0.260989172,0.092528705,0.031993383,0.229175864,0.007473126,0.082384461,0.226204621,1.115476604,0.008013352,29.58039816,202223
