time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,sen,present_sessions,approved_educational_activity,overall_attendance,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc,pa_perc,academic_year
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000008,Tameside,357,Secondary,EHC plan,32804,1599,34403,7187,2843,4344,1897,41590,15012,16132,31144,1660,1181,133,0,0,0,0,490,1039,1396,274,10,54,125,14,68,237,4030,9,0,82.7194037,17.2805963,6.835777831,10.44481847,2.83962491,0.319788411,0.163500842,9.689829286,0.569848521,0.021639817,0,0,0,0,1.178167829,2.498196682,0,36.80203046,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000022,Lambeth,208,Special,EHC plan,19125,434,19559,3581,2873,708,656,23140,8946,9556,18502,623,1616,240,0,0,0,94,14,909,434,0,0,0,0,0,14,33,637,24,0,84.52463267,15.47536733,12.41573034,3.059636992,6.98357822,1.037165082,0.060501296,2.752808989,0.142610199,0.103716508,0,0,0,0.40622299,0.060501296,3.928262748,0,38.81278539,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Primary,SEN support,165098,847,165945,14457,7999,6458,5722,180402,77174,82573,159747,5351,6591,565,0,0,0,0,245,598,473,1122,0,17,357,0,641,371,5122,324,0,91.98623075,8.013769249,4.433986319,3.579782929,3.653507167,0.313189432,0.355317569,2.839214643,0.205651822,0.179598896,0,0,0,0,0.135807807,0.331481913,0,28.45087402,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000013,Hammersmith and Fulham,205,Primary,EHC plan,34126,378,34504,3292,2572,720,1154,37796,16034,16990,33024,1102,1856,291,2,0,0,60,12,350,212,10,4,23,139,0,75,52,564,29,1,91.29008361,8.709916393,6.804952905,1.904963488,4.910572547,0.769922743,0.198433697,1.492221399,0.137580696,0.076727696,0.005291565,0,0,0.158746957,0.031749391,0.926023918,0.002645783,29.78142077,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E10000011,East Sussex,845,Primary,EHC plan,55221,466,55687,8428,6364,2064,1468,64115,26870,27190,54060,1161,2955,598,0,0,0,93,194,2513,301,78,0,20,145,0,144,307,1512,101,11,86.85487016,13.14512984,9.925914373,3.219215472,4.608905872,0.932699056,0.224596428,2.358262497,0.478827108,0.157529439,0,0,0,0.14505186,0.302581299,3.919519613,0.017156672,37.5,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000011,Greenwich,203,Primary,SEN support,282232,2541,284773,22311,12124,10187,8082,307084,133745,141068,274813,7419,9676,1049,15,0,0,71,218,1054,1155,2,20,14,1352,0,1064,663,8167,293,41,92.73456123,7.265438772,3.948105404,3.317333368,3.150929387,0.341600344,0.346485001,2.659532897,0.215901838,0.095413633,0.004884657,0,0,0.02312071,0.070990348,0.343228563,0.013351396,23.9626556,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Secondary,SEN support,128917,2574,131491,19786,13714,6072,5522,151277,61230,62601,123831,5086,8357,897,10,1,0,14,1180,3245,1918,1710,26,108,486,36,136,436,5386,114,10,86.92068193,13.07931807,9.065489136,4.013828936,5.5243031,0.592952002,0.089901307,3.560356168,0.288213013,0.075358448,0.00661039,0.000661039,0,0.009254546,0.780026045,2.145071624,0.00661039,32.10227273,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,852,Secondary,No SEN,928045,8984,937029,79204,41653,37551,33760,1016233,436557,460471,897028,31017,32202,2565,32,4,0,140,2431,4277,1775,2230,318,467,5275,1149,3554,2743,30976,278,2,92.20611809,7.793881915,4.098764752,3.695117163,3.168761495,0.252402746,0.349722947,3.04811987,0.269918414,0.027355931,0.003148884,0.000393611,0,0.013776368,0.239216794,0.420868049,0.000196805,22.84715602,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Special,EHC plan,91894,1310,93204,11184,9805,1379,1100,104388,45146,45769,90915,979,6138,917,0,0,2,233,126,2389,748,1006,9,33,430,90,228,121,1018,12,0,89.28612484,10.71387516,9.392842089,1.321033069,5.879986205,0.878453462,0.21841591,0.975207878,0.115913707,0.011495574,0,0,0.001915929,0.223205732,0.120703529,2.288577231,0,31.82286303,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E10000017,Lancashire,888,Primary,EHC plan,189677,1746,191423,18246,14173,4073,4166,209669,92993,93002,185995,3682,8973,1476,10,0,0,116,729,2773,927,2358,12,122,685,0,781,484,2676,132,96,91.29771211,8.702287892,6.759702197,1.942585695,4.279602612,0.703966729,0.37249188,1.276297402,0.230840038,0.062956374,0.004769422,0,0,0.055325298,0.347690884,1.322560798,0.045786454,25.20964361,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000012,Liverpool,341,Primary,SEN support,719715,5384,725099,52757,29906,22851,25099,777856,336343,359425,695768,23947,25036,2132,9,0,0,86,515,2100,2535,912,2,127,2720,0,2658,1152,17554,1487,28,93.21763925,6.782360745,3.844670479,2.937690267,3.218590587,0.27408672,0.341708491,2.256715896,0.148099391,0.191166488,0.001157026,0,0,0.011056031,0.066207627,0.269972848,0.003599638,22.76185645,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000008,Blackburn with Darwen,889,Special,EHC plan,26229,151,26380,4961,4264,697,168,31341,12889,13177,26066,163,2447,373,0,0,0,54,94,1296,133,0,6,0,0,12,212,5,476,4,0,84.17089436,15.82910564,13.60518171,2.223923934,7.807664082,1.190134329,0.676430235,1.51877732,0.015953543,0.012762835,0,0,0,0.172298267,0.299926614,4.135158419,0,42.37804878,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000009,Ealing,307,Secondary,No SEN,1238217,14351,1252568,82882,53718,29164,35135,1335450,593777,610001,1203778,34439,44232,4177,47,9,2,207,1600,3444,5489,2980,473,1606,6782,1,5353,696,22381,734,0,93.7937025,6.206297503,4.022464338,2.183833165,3.312141975,0.312778464,0.400838669,1.675914486,0.052117264,0.054962747,0.003519413,0.00067393,0.000149762,0.015500393,0.119809802,0.257890599,0,18.39644335,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000002,Bury,351,Secondary,SEN support,112627,2350,114977,18164,10452,7712,7493,133141,51054,54962,106016,6611,7374,720,2,1,0,6,878,1471,1734,2066,74,53,441,48,269,882,6489,72,0,86.35732043,13.64267957,7.850324093,5.792355473,5.538489271,0.540780075,0.202041445,4.873780428,0.662455592,0.054078008,0.001502167,0.000751083,0,0.004506501,0.659451258,1.104843737,0,37.03703704,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Secondary,SEN support,113572,2721,116293,17461,9737,7724,5844,133754,52648,56015,108663,4909,6325,801,0,41,0,12,1464,1094,1784,4561,27,172,222,516,152,935,5778,859,0,86.94543715,13.05456285,7.279782287,5.774780567,4.72883054,0.598860595,0.113641461,4.319870808,0.699044515,0.642223784,0,0.030653289,0,0.008971694,1.094546705,0.817919464,0,37.58978452,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,813,Special,No SEN,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Primary,No SEN,1601408,12971,1614379,88874,51412,37462,21513,1703253,783606,798097,1581703,19705,46435,2160,11,0,0,96,95,2611,1103,2,8,343,11517,0,7819,1808,27418,417,4,94.78210225,5.217897752,3.018459383,2.199438369,2.726253821,0.126816157,0.459062746,1.609743238,0.10614982,0.024482564,0.000645823,0,0,0.005636274,0.005577562,0.153294901,0.000234845,16.2038233,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000003,Manchester,352,Secondary,EHC plan,90422,3089,93511,19273,9461,9812,5655,112784,41140,44429,85569,4853,4979,564,11,71,0,2,1113,2721,2563,3795,16,6,292,212,350,802,7832,828,0,82.9115832,17.0884168,8.38860122,8.699815577,4.414633281,0.500070932,0.310327706,6.944247411,0.711093772,0.734146687,0.009753156,0.062952192,0,0.001773301,0.986842105,2.412576252,0,41.79651696,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000018,Hounslow,313,Primary,EHC plan,54260,693,54953,5538,3647,1891,1510,60491,25854,27026,52880,1380,2662,425,8,0,0,34,42,402,328,0,14,45,306,0,304,130,1334,123,74,90.84491908,9.155080921,6.028996049,3.126084872,4.400654643,0.702583855,0.502554099,2.205286737,0.214908003,0.203336033,0.013225108,0,0,0.056206708,0.069431816,0.66456167,0.122332248,27.45098039,202223
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,821,Special,SEN support,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,Special,SEN support,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,Primary,SEN support,172088,964,173052,14458,9221,5237,3698,187510,82881,85988,168869,3219,7713,588,0,0,0,68,127,725,69,28,9,35,851,0,686,479,4020,52,0,92.28947789,7.710522105,4.917604394,2.792917711,4.11338062,0.313583276,0.365847155,2.143885659,0.255453043,0.027731854,0,0,0,0.036264733,0.067729721,0.386646046,0,25.37572254,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,North Lincolnshire,813,Special,EHC plan,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000026,Redbridge,317,Primary,EHC plan,63629,652,64281,6784,4548,2236,1395,71065,30688,31730,62418,1211,3673,501,14,0,0,0,31,313,215,102,4,6,427,0,410,184,1635,7,16,90.45380989,9.546190108,6.399774854,3.146415254,5.168507704,0.704988391,0.576936607,2.300710617,0.258917892,0.009850137,0.019700274,0,0,0,0.043622036,0.440441849,0.022514599,31.46233383,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000026,Plymouth,879,Secondary,No SEN,1090396,7925,1098321,98666,63786,34880,27717,1196987,524437,541025,1065462,24934,51767,3480,55,1,39,338,2371,5724,1667,588,259,2259,3689,51,2455,2783,28572,1070,11,91.75713688,8.242863122,5.328879929,2.913983193,4.324775457,0.290729975,0.205098301,2.386993342,0.232500437,0.089391113,0.00459487,8.35E-05,0.003258181,0.028237566,0.198080681,0.478200682,0.000918974,25.01341922,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Secondary,No SEN,1333732,12687,1346419,80552,63290,17262,27892,1426971,646707,660862,1307569,26163,51593,4900,63,10,0,203,1449,5072,1303,1283,157,1850,9368,9,2855,1729,11232,1446,0,94.35503595,5.644964053,4.435268832,1.209695222,3.615560512,0.343384694,0.200074143,0.787121813,0.121165742,0.101333524,0.004414946,0.000700785,0,0.014225937,0.101543759,0.355438197,0,15.6726559,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Primary,EHC plan,164529,1633,166162,17981,15019,2962,2795,184143,83291,78921,162212,2317,10215,1245,8,0,12,54,411,3058,593,978,2,173,865,0,492,478,1968,24,16,90.23530626,9.764693743,8.156161244,1.608532499,5.547319203,0.676104984,0.267183656,1.068734625,0.259580869,0.013033349,0.00434445,0,0.006516675,0.029325035,0.223196103,1.660665896,0.008688899,30.3198032,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Special,SEN support,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,370,Secondary,SEN support,123454,3701,127155,23351,11141,12210,4745,150506,58246,60990,119236,4218,5473,672,0,0,0,0,2528,2468,2913,566,19,19,484,266,316,527,10045,1322,0,84.48500392,15.51499608,7.402362697,8.112633383,3.636399878,0.446493827,0.209958407,6.674152525,0.350152153,0.878370298,0,0,0,0,1.679667256,1.639801735,0,40.60308555,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Primary,SEN support,783474,6175,789649,70469,54361,16108,15511,860118,379732,390714,770446,13028,42546,3265,59,0,164,317,837,7160,1148,711,10,899,4118,0,3065,2483,9979,581,13,91.80705438,8.192945619,6.320179324,1.872766295,4.946530592,0.379599078,0.356346455,1.160189648,0.28868132,0.067548871,0.006859524,0,0.019067151,0.036855408,0.097312229,0.83244392,0.001511421,27.07507354,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,802,Special,EHC plan,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E10000032,West Sussex,938,Special,EHC plan,107967,2257,110224,16831,14508,2323,708,127055,53831,53646,107477,490,7931,1334,2,11,1,652,131,4446,1607,369,15,79,430,126,45,218,1928,132,0,86.75298099,13.24701901,11.41867695,1.828342057,6.242178584,1.049939003,0.035417732,1.517453072,0.171579237,0.103892015,0.001574121,0.008657668,0.000787061,0.513163591,0.103104955,3.499271969,0,40.83405734,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000004,Bexley,303,Primary,EHC plan,54846,1034,55880,5187,3790,1397,1424,61067,26279,27264,53543,1303,2991,429,7,0,0,10,62,275,742,22,9,2,281,0,203,121,973,100,16,91.50605073,8.493949269,6.206298001,2.287651268,4.897899029,0.702507082,0.332421766,1.593331914,0.198143023,0.163754565,0.01146282,0,0,0.016375456,0.10152783,0.450325053,0.02620073,27.19141324,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000054,Wiltshire,865,Special,EHC plan,76840,2241,79081,12166,9828,2338,424,91247,38222,38246,76468,372,5271,724,0,0,0,152,160,3521,2112,3,6,14,65,44,54,52,2055,177,0,86.66695891,13.33304109,10.77076507,2.56227602,5.776628273,0.793450744,0.059180028,2.252128837,0.056988175,0.19397898,0,0,0,0.166580819,0.175348231,3.858757,0,36.65480427,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Primary,SEN support,293942,2642,296584,23427,13407,10020,6479,320011,141418,146777,288195,5747,11620,928,5,0,0,38,37,744,712,302,42,95,1793,0,2480,732,6526,282,35,92.67931415,7.320685851,4.189543484,3.131142367,3.63112518,0.289990032,0.77497336,2.039304899,0.228742137,0.088121971,0.001562446,0,0,0.011874592,0.011562103,0.232492008,0.010937124,24.61038961,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Special,EHC plan,44971,1313,46284,8680,3941,4739,749,54964,21867,22357,44224,747,2306,345,0,0,0,74,64,1152,1029,78,0,39,245,0,124,2,4613,0,0,84.20784513,15.79215487,7.170147733,8.622007132,4.195473401,0.627683575,0.225602212,8.392766174,0.003638745,0,0,0,0,0.134633578,0.116439852,2.095917328,0,40.71146245,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000002,Barking and Dagenham,301,Secondary,EHC plan,34176,899,35075,3545,2168,1377,1052,38620,16319,16951,33270,906,1335,304,0,0,0,24,89,416,499,787,5,10,222,163,124,146,1094,13,0,90.82081823,9.179181771,5.613671673,3.565510098,3.456758156,0.787156914,0.321077162,2.832729156,0.378042465,0.033661315,0,0,0,0.062143967,0.230450544,1.077162092,0,28.07486631,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000022,Lambeth,208,Primary,No SEN,1053118,6884,1060002,63231,41421,21810,24550,1123233,504795,526266,1031061,22057,33489,2375,43,0,3,334,52,4096,263,250,564,489,5568,0,4292,2493,13403,1622,1029,94.37062479,5.629375205,3.687658749,1.941716456,2.981482916,0.211443218,0.382111281,1.193251979,0.221948607,0.144404589,0.003828235,0,0.000267086,0.029735594,0.004629494,0.364661651,0.091610556,17.8751165,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,"Kingston upon Hull, City of",810,Primary,No SEN,1458860,7402,1466262,84401,57015,27386,19318,1550663,713274,728282,1441556,17304,50530,3305,6,0,0,338,114,2701,1109,418,6,302,5985,0,4938,2014,19969,465,20,94.55710235,5.442897651,3.676814369,1.766083282,3.258606157,0.21313464,0.318444433,1.287771747,0.129879929,0.029987173,0.000386931,0,0,0.021797128,0.007351694,0.174183559,0.001289771,17.75109641,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,Leeds,383,Special,SEN support,662,0,662,62,50,12,0,724,343,319,662,0,36,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,91.43646409,8.563535912,6.906077348,1.657458564,4.972375691,1.79558011,0,1.657458564,0,0,0,0,0,0,0,0.138121547,0,25,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000046,Isle of Wight,921,Secondary,EHC plan,25270,1457,26727,5941,3861,2080,1167,32668,12234,11956,24190,1080,2293,145,0,0,0,20,448,955,1334,1128,11,12,70,30,93,87,1837,63,0,81.81400759,18.18599241,11.81890535,6.367087058,7.019101261,0.443859434,0.284682258,5.623239868,0.266315661,0.192849271,0,0,0,0.061221991,1.371372597,2.923350067,0,46.25407166,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000020,Kensington and Chelsea,207,Primary,No SEN,280635,3154,283789,17555,13677,3878,5668,301344,135743,139520,275263,5372,11087,730,38,1,0,96,6,1509,814,0,305,103,1930,2,891,296,2568,123,177,94.17443188,5.825568121,4.538666773,1.286901349,3.679183923,0.242248062,0.295675374,0.852182224,0.098226611,0.040817139,0.012610173,0.000331847,0,0.031857279,0.00199108,0.50075661,0.058736859,19.17525773,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Primary,No SEN,1372894,15361,1388255,78136,55390,22746,25536,1466391,663990,685318,1349308,23586,43692,2784,34,6,15,1547,56,7232,1059,106,573,259,13470,0,4502,1950,15675,619,24,94.67154395,5.328456053,3.77730087,1.551155183,2.979560022,0.189853866,0.30701225,1.068950914,0.13297954,0.042212479,0.002318618,0.000409168,0.00102292,0.105497101,0.0038189,0.493183605,0.001636671,16.55585592,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000028,Southwark,210,Special,EHC plan,17432,206,17638,3939,2286,1653,604,21577,8201,8748,16949,483,1165,158,0,0,0,18,40,905,189,98,0,0,17,0,56,121,1474,2,0,81.74445011,18.25554989,10.59461464,7.660935255,5.399267739,0.732261204,0.259535617,6.831348195,0.560782315,0.009269129,0,0,0,0.083422162,0.185382583,4.194280947,0,46.46464646,202223
202223,Spring term,Local authority,E92000001,England,E12000001,North East,E06000057,Northumberland,929,Primary,No SEN,1168218,5530,1173748,57295,43216,14079,10525,1231043,575161,583422,1158583,9635,37708,2262,8,0,438,716,32,2052,110,56,5,197,5218,0,5233,890,7748,208,0,95.34581651,4.654183485,3.510519129,1.143664356,3.063093653,0.183746628,0.425086695,0.629385001,0.072296419,0.016896242,0.000649855,0,0.035579586,0.058162063,0.002599422,0.166687922,0,14.01154891,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000042,Milton Keynes,826,Special,EHC plan,60565,1602,62167,9666,8128,1538,426,71833,29979,30182,60161,404,5021,660,2,0,0,157,275,2013,1464,220,0,9,124,5,72,22,1440,4,0,86.54378907,13.45621093,11.31513371,2.141077221,6.989823619,0.918797767,0.100232484,2.004649674,0.030626592,0.005568471,0.002784236,0,0,0.218562499,0.382832403,2.802333189,0,41.57480315,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000013,St. Helens,342,Secondary,EHC plan,25427,1004,26431,5707,2504,3203,1326,32138,11597,12596,24193,1234,1125,177,0,0,0,0,182,1020,933,1621,8,0,57,6,79,92,3025,7,0,82.24220549,17.75779451,7.791399589,9.966394922,3.500528969,0.550749891,0.245814923,9.412533449,0.28626548,0.021781069,0,0,0,0,0.566307798,3.173812932,0,36.30573248,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000001,City of London,201,Primary,No SEN,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000064,Westmorland and Furness,943,Special,SEN support,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Special,EHC plan,64850,723,65573,8668,6697,1971,664,74241,32475,31991,64466,384,4259,535,0,0,0,208,88,1607,600,0,25,27,52,19,241,280,1440,10,0,88.32451072,11.67548928,9.020622028,2.654867257,5.736722296,0.720626069,0.324618472,1.939629046,0.377150092,0.013469646,0,0,0,0.28016864,0.118532886,2.164572137,0,34.80825959,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Secondary,SEN support,122801,2508,125309,18820,10202,8618,7371,144129,54984,60615,115599,7202,7145,846,22,0,18,4,756,1411,1704,2612,9,132,654,9,272,169,7769,408,0,86.94225312,13.05774688,7.078381172,5.979365707,4.957364583,0.586974169,0.188719827,5.390310069,0.117256069,0.283079741,0.015264104,0,0.012488812,0.002775292,0.524530108,0.978984105,0,33.7395278,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000028,Southwark,210,Special,SEN support,117,0,117,9,9,0,6,126,53,58,111,6,0,0,0,0,0,0,0,9,0,82,0,0,0,0,0,0,0,0,0,92.85714286,7.142857143,7.142857143,0,0,0,0,0,0,0,0,0,0,0,0,7.142857143,0,50,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000013,Hammersmith and Fulham,205,Special,SEN support,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,852,Primary,No SEN,1128645,7864,1136509,64295,44445,19850,13573,1200804,553967,563598,1117565,11080,39649,1985,64,0,33,308,80,2314,384,61,0,576,6903,1,5565,2493,11450,342,12,94.64567073,5.354329266,3.701270149,1.653059117,3.30187108,0.165305912,0.463439496,0.953527803,0.207610901,0.028480918,0.005329762,0,0.002748159,0.025649482,0.006662203,0.192704222,0.00099933,17.02635769,202223
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Primary,EHC plan,176899,4193,181092,23719,19798,3921,3704,204811,86617,87463,174080,2819,10318,1254,25,0,134,106,694,7158,2856,66,6,153,1178,0,426,885,2537,73,109,88.41907905,11.58092095,9.666472992,1.914447954,5.037815352,0.612271802,0.207996641,1.238702999,0.432105697,0.035642617,0.012206376,0,0.065426173,0.051755033,0.338848988,3.494929472,0.053219798,32.02368138,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000010,Wigan,359,Secondary,SEN support,184765,3136,187901,30194,14496,15698,11783,218095,83549,90328,173877,10888,9833,960,0,1,0,6,1694,2002,2628,629,25,30,439,14,395,895,14320,88,0,86.15557441,13.84442559,6.646644811,7.197780784,4.508585708,0.440175153,0.181113735,6.565946033,0.410371627,0.040349389,0,0.000458516,0,0.002751095,0.776725739,0.9179486,0,35.66121842,202223
202223,Spring term,Local authority,E92000001,England,E12000001,North East,E06000001,Hartlepool,805,Primary,EHC plan,12928,52,12980,1318,877,441,234,14298,6253,6493,12746,182,643,78,0,0,0,6,4,146,7,263,0,0,45,0,20,52,359,10,0,90.78192754,9.218072458,6.133724997,3.084347461,4.497132466,0.545530843,0.139879703,2.510840677,0.363687229,0.069939852,0,0,0,0.041963911,0.027975941,1.021121835,0,29.23076923,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,380,Primary,EHC plan,127147,1387,128534,16349,11315,5034,3635,144883,60980,62925,123905,3242,6912,1054,0,1,0,61,386,2892,810,187,0,23,554,0,1232,393,3100,309,9,88.71572234,11.28427766,7.809749936,3.474527722,4.77074605,0.727483556,0.85034131,2.139657517,0.271253356,0.21327554,0,0.000690212,0,0.042102938,0.266421871,1.9960934,0.006211909,33.03637713,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,868,Secondary,No SEN,737229,6347,743576,53655,39425,14230,20644,797231,354274,363631,717905,19324,32931,2969,45,1,86,259,588,2546,685,252,265,1272,4122,3,1674,1320,8220,3016,0,93.2698302,6.7301698,4.945241718,1.784928082,4.130672289,0.372414018,0.209976782,1.031068787,0.16557309,0.378309423,0.005644537,0.000125434,0.010787338,0.032487447,0.073755285,0.319355369,0,20.00545852,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000003,Barnet,302,Primary,SEN support,295624,1973,297597,21626,16335,5291,6942,319223,141942,147620,289562,6062,12949,1478,45,0,0,230,88,1545,234,169,64,244,1431,0,528,880,3773,110,0,93.22542549,6.774574514,5.117112489,1.657462025,4.056411975,0.46299922,0.165401616,1.18193238,0.27566936,0.03445867,0.014096729,0,0,0.072049946,0.027566936,0.483987683,0,23.48536419,202223
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Special,No SEN,60,0,60,0,0,0,5,60,25,30,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202223
