time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,gender,present_sessions,approved_educational_activity,overall_attendance,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc,pa_perc,academic_year
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,941,Secondary,Male,993090,7163,1000253,86566,57658,28908,31027,1086819,475050,487943,962993,30097,42887,3620,49,78,1,86,4110,6827,3262,1830,79,807,2780,235,2201,930,25056,721,0,92.03492026,7.965079742,5.305207215,2.659872527,3.946103261,0.333082142,0.202517623,2.305443685,0.085570826,0.066340393,0.00450857,0.007176908,9.20E-05,0.007913001,0.378167846,0.628163475,0,22.22004315,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,Wakefield,384,Primary,Male,1248258,8729,1256987,73309,54702,18607,12742,1330296,614347,623102,1237449,10809,43598,3450,41,0,208,268,656,6465,757,459,7,494,7471,0,5814,1933,10628,232,16,94.48927156,5.510728439,4.112017175,1.398711264,3.277315725,0.259340778,0.43704559,0.79891994,0.145306007,0.017439728,0.003082021,0,0.015635618,0.020145892,0.049312333,0.485982067,0.00120274,16.73880473,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000004,Bexley,303,Special,Female,12119,190,12309,1631,1255,376,100,13940,6021,6009,12030,89,864,132,0,0,0,34,0,225,186,0,1,1,2,0,0,11,363,2,0,88.29985653,11.70014347,9.00286944,2.697274032,6.197991392,0.946915352,0,2.604017217,0.078909613,0.014347202,0,0,0,0.243902439,0,1.614060258,0,34.12698413,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000031,Waltham Forest,320,Primary,Male,647293,4961,652254,39512,27654,11858,11524,691766,313914,322847,636761,10532,22667,1675,29,0,1,537,166,2561,462,180,24,451,4024,0,3233,992,7119,514,18,94.28824198,5.711758022,3.997594562,1.71416346,3.276686047,0.242133901,0.467354568,1.029105218,0.143401092,0.074302582,0.004192169,0,0.000144558,0.077627406,0.023996554,0.370211892,0.002602036,18.52363413,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000059,Dorset,838,Secondary,Male,1073578,13645,1087223,99421,64886,34535,40166,1186644,538405,496659,1035064,38514,49739,4712,64,1,8,194,3050,7118,4056,4190,198,2583,5395,1413,3109,1652,28082,1692,0,91.62166581,8.378334193,5.468025794,2.910308399,4.191568828,0.397086236,0.261999387,2.366505877,0.139216142,0.142586993,0.005393361,8.43E-05,0.00067417,0.016348627,0.257027381,0.599842918,0,23.75406284,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000005,Rochdale,354,Primary,Male,975481,3672,979153,62408,37516,24892,16058,1041561,474432,487612,962044,13437,31725,2302,5,0,48,122,620,2694,656,182,0,129,2887,0,5751,2621,16281,239,0,94.00822419,5.991775806,3.601901377,2.389874429,3.045908977,0.22101442,0.55215201,1.563134564,0.251641527,0.022946328,0.000480049,0,0.004608467,0.011713188,0.059526038,0.258650237,0,18.85960307,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,East Riding of Yorkshire,811,Special,Male,16195,274,16469,1338,1166,172,38,17807,8113,8051,16164,31,797,179,0,0,0,82,0,108,215,10,0,8,51,0,16,7,147,2,0,92.48610097,7.513899028,6.547986747,0.965912282,4.475767956,1.005222665,0.089852305,0.825518055,0.039310384,0.011231538,0,0,0,0.460493065,0,0.606503061,0,24.35897436,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000014,Haringey,309,Secondary,Male,185123,3975,189098,16619,7873,8746,8596,205717,85927,91142,177069,8054,5758,661,4,25,1,8,790,626,1306,1454,57,19,1706,887,818,542,4101,3285,0,91.92142604,8.078573963,3.827102281,4.251471682,2.798990847,0.321315205,0.397633642,1.993515363,0.263468746,1.59685393,0.001944419,0.012152617,0.000486105,0.003888838,0.384022711,0.30430154,0,22.63374486,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Secondary,Male,1985602,14712,2000314,185429,130535,54894,46496,2185743,996246,945890,1942136,43466,94435,8033,106,3,12,421,10641,16873,2254,7301,391,2586,9082,399,3503,3030,45580,2781,11,91.51643171,8.483568288,5.972111085,2.511457202,4.320498796,0.367518048,0.160265868,2.085332082,0.13862563,0.127233623,0.004849609,0.000137253,0.000549012,0.019261185,0.486836742,0.771957179,0.000503261,24.79590284,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,825,Special,Female,29373,666,30039,3858,3370,488,346,33897,14463,14574,29037,336,2054,327,0,0,0,95,4,890,245,114,9,0,410,2,28,10,450,0,0,88.61846181,11.38153819,9.941882762,1.439655427,6.059533292,0.96468714,0.08260318,1.327551111,0.029501136,0,0,0,0,0.28026079,0.011800454,2.625601086,0,36.50793651,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E10000016,Kent,886,Secondary,Unknown,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E06000033,Southend-on-Sea,882,Special,Male,37278,297,37575,6364,4613,1751,291,43939,18466,18572,37038,240,2250,305,0,0,1,189,36,1832,160,0,2,0,13,122,10,51,1689,1,0,85.51628394,14.48371606,10.49864585,3.985070211,5.120735565,0.694144154,0.022758825,3.843965498,0.116070006,0.002275882,0,0,0.002275882,0.430141787,0.081931769,4.169416691,0,37.91348601,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Primary,Female,888677,6782,895459,45341,35373,9968,12030,940800,434556,443446,878002,10675,29328,2204,8,1,138,278,33,3275,902,144,149,629,5102,0,2494,1355,5572,547,108,95.18059099,4.819409014,3.759885204,1.05952381,3.117346939,0.234268707,0.265093537,0.592261905,0.144026361,0.058142007,0.00085034,0.000106293,0.014668367,0.02954932,0.003507653,0.348107993,0.011479592,14.14753525,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000022,Bath and North East Somerset,800,Secondary,Female,214678,1764,216442,23792,16243,7549,10814,240234,99280,105656,204936,9742,11898,1337,9,2,0,56,425,2516,206,5115,43,141,598,776,313,1072,5918,246,0,90.09632275,9.903677248,6.761324375,3.142352873,4.952671146,0.556540706,0.130289634,2.463431488,0.446231591,0.10240016,0.003746347,0.000832522,0,0.023310605,0.176910845,1.047312204,0,27.25709372,202223
202223,Spring term,Local authority,E92000001,England,E12000001,North East,E06000002,Middlesbrough,806,Secondary,Male,410555,4884,415439,53326,19462,33864,22491,468765,187854,201090,388944,21611,11153,911,10,0,0,136,5214,2038,2630,9352,28,537,1689,0,1083,880,31781,120,0,88.62415069,11.37584931,4.151760477,7.224088829,2.379230531,0.194340448,0.231032607,6.779729715,0.187727326,0.025599181,0.002133265,0,0,0.029012405,1.112284407,0.434759421,0,31.07476636,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000038,Reading,870,Primary,Female,523570,2758,526328,32588,22588,10000,6666,558916,256275,261386,517661,5909,19557,1157,25,0,0,224,43,1582,118,203,12,111,2517,0,3590,757,5516,137,0,94.16942796,5.830572036,4.041394413,1.789177622,3.499094676,0.207007851,0.642314766,0.986910377,0.135440746,0.024511733,0.004472944,0,0,0.040077579,0.007693464,0.2830479,0,18.79885605,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000016,Havering,311,Special,Male,11037,264,11301,1887,1360,527,60,13188,5551,5467,11018,19,928,183,0,0,0,0,8,241,182,0,0,82,0,0,4,41,482,0,0,85.69153776,14.30846224,10.31240522,3.996057022,7.03670003,1.387625114,0.030330604,3.654837731,0.310888687,0,0,0,0,0,0.060661207,1.827418866,0,35.53719008,202223
202223,Spring term,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Primary,Female,366929,3151,370080,18821,13907,4914,4404,388901,179485,183344,362829,4100,12538,790,1,0,0,117,14,447,374,614,2,135,2640,0,1304,304,3192,114,0,95.160465,4.839534997,3.575974348,1.263560649,3.22395674,0.203136531,0.335303843,0.820774439,0.078168994,0.029313373,0.000257135,0,0,0.030084777,0.003599888,0.114939278,0,14.92303679,202223
202223,Spring term,Local authority,E92000001,England,E12000001,North East,E06000047,County Durham,840,Secondary,Male,1282642,18130,1300772,123256,80443,42813,39954,1424028,613680,630306,1243986,38656,60628,4969,21,6,82,414,5576,8724,10253,11031,185,900,6525,267,2217,1298,37785,1513,23,91.34455221,8.655447786,5.648976003,3.006471783,4.257500555,0.348939768,0.155685141,2.653388838,0.091149893,0.106247911,0.00147469,0.00042134,0.005758314,0.029072462,0.391565334,0.612628403,0.001615137,25.83715192,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000013,Hammersmith and Fulham,205,Secondary,Female,239059,3126,242185,21909,11919,9990,8222,264094,112878,118365,231243,7816,8729,1213,10,0,0,146,723,1098,954,700,156,199,1817,0,207,406,9159,218,0,91.70409021,8.29590979,4.513165767,3.782744023,3.30526252,0.459306156,0.078381182,3.468083334,0.15373314,0.082546366,0.003786531,0,0,0.055283346,0.273766159,0.415761055,0,23.57194505,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000007,Warrington,877,Primary,Male,760445,5761,766206,36848,28627,8221,8573,803054,373214,379342,752556,7889,24837,1849,59,0,70,182,150,1480,586,120,17,397,4761,0,3544,684,3920,73,0,95.41151654,4.588483464,3.564766504,1.023716961,3.092818167,0.230246036,0.441315279,0.488136539,0.085174845,0.009090298,0.007346953,0,0.008716724,0.022663482,0.018678694,0.184296448,0,13.87074357,202223
202223,Spring term,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,370,Primary,Male,785864,6103,791967,42784,30554,12230,7862,834751,387402,391495,778897,6967,25248,2099,7,0,248,49,509,2386,855,662,3,795,4450,0,3683,895,6972,680,8,94.87463926,5.125360736,3.660253177,1.465107559,3.024614526,0.251452229,0.441209415,0.835219125,0.107217601,0.081461418,0.000838573,0,0.029709458,0.005870014,0.060976267,0.28583374,0.00095837,15.37969829,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000027,Richmond upon Thames,318,Secondary,Female,444573,9827,454400,35932,20845,15087,16672,490332,210837,217963,428800,15773,16863,1986,27,4,1,82,260,1622,2862,1967,198,1701,2853,2213,1018,899,13049,121,0,92.67190393,7.328096066,4.251201227,3.076894839,3.439098407,0.405031693,0.207614433,2.661258086,0.183345162,0.024677158,0.005506473,0.000815774,0.000203943,0.016723363,0.053025297,0.330796277,0,20.13157895,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000050,Cheshire West and Chester,896,Special,Male,67421,1418,68839,8317,5824,2493,326,77156,33557,33653,67210,211,3588,651,0,4,0,91,21,1469,524,6,4,64,564,262,89,115,2246,43,0,89.2205402,10.7794598,7.548343616,3.23111618,4.650318835,0.84374514,0.115350718,2.910985536,0.149048681,0.055731246,0,0.005184302,0,0.117942869,0.027217585,1.903934885,0,29.52243126,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000064,Westmorland and Furness,943,Secondary,Unknown,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,331,Secondary,Unknown,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000023,"Bristol, City of",801,Primary,Female,1428408,8084,1436492,87528,60253,27275,24217,1524020,693634,714359,1407993,20415,49871,3363,67,1,35,997,212,5673,1714,501,22,178,6169,1,6212,3802,16787,474,34,94.25676828,5.743231716,3.95355704,1.789674676,3.272332384,0.220666395,0.407606199,1.101494731,0.249471792,0.031101954,0.004396268,6.56E-05,0.002296558,0.065419089,0.013910579,0.372239209,0.002230942,17.65491078,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000010,Enfield,308,Secondary,Unknown,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,202223
202223,Spring term,Local authority,E92000001,England,E12000009,South West,E06000024,North Somerset,802,Primary,Female,622655,3743,626398,31211,24770,6441,6651,657609,306414,310643,617057,5598,21320,1352,1,0,92,397,40,1568,752,185,4,805,2182,0,2476,1053,2474,438,0,95.25386666,4.746133341,3.766675943,0.979457398,3.242048086,0.205593293,0.376515528,0.376211396,0.160125546,0.066604928,0.000152066,0,0.013990076,0.06037022,0.006082642,0.238439559,0,13.86931454,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E06000064,Westmorland and Furness,943,Special,Female,6679,117,6796,902,845,57,53,7698,3283,3364,6647,32,571,95,0,0,0,6,0,173,102,0,0,3,12,0,10,21,25,1,0,88.28267082,11.71732918,10.97687711,0.740452065,7.417511042,1.234086776,0.129903871,0.324759678,0.272798129,0.012990387,0,0,0,0.077942323,0,2.247336971,0,39.18918919,202223
202223,Spring term,Regional,E92000001,England,E12000007,London,,,,Secondary,Unknown,409,2,411,25,11,14,9,436,196,204,400,9,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,94.26605505,5.733944954,2.52293578,3.211009174,2.52293578,0,0,3.211009174,0,0,0,0,0,0,0,0,0,25,202223
202223,Spring term,Regional,E92000001,England,E12000006,East of England,,,,Secondary,Unknown,287,2,289,31,30,1,10,320,138,140,278,9,28,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,90.3125,9.6875,9.375,0.3125,8.75,0.625,0,0,0.3125,0,0,0,0,0,0,0,0,33.33333333,202223
202223,Spring term,Regional,E92000001,England,E12000001,North East,,,,Special,Male,482037,10027,492064,72769,50903,21866,3334,564833,239870,239507,479377,2660,26333,4330,5,0,68,947,1301,17915,7518,717,8,24,2305,172,1252,674,19658,282,4,87.116723,12.883277,9.012044268,3.871232736,4.662085962,0.766598269,0.221658437,3.480320732,0.119327306,0.049926261,0.000885217,0,0.012038957,0.167660176,0.230333568,3.171733946,0.000708174,33.16841104,202223
202223,Spring term,Regional,E92000001,England,E12000002,North West,,,,Secondary,Female,17696098,216144,17912242,1775662,1011804,763858,714424,19687904,8413929,8624737,17038666,657432,755058,75466,902,2031,238,2972,44450,128294,77380,130385,3268,16872,89548,29076,50658,56992,628682,27526,372,90.98094952,9.019050479,5.139216445,3.879834034,3.835136539,0.383311499,0.257305196,3.19323987,0.289477234,0.139811734,0.004581493,0.010315979,0.001208864,0.015095563,0.225773145,0.651638691,0.001889485,25.24295536,202223
202223,Spring term,Regional,E92000001,England,E12000007,London,,,,Secondary,Female,15102314,229901,15332215,1332241,784627,547614,550134,16664456,7183417,7407136,14590553,511761,601549,67164,885,2722,171,2697,26384,82529,89797,66214,5740,13642,90217,30505,42383,38373,434153,32705,524,92.00549361,7.994506391,4.70838652,3.286119871,3.6097728,0.403037459,0.254331735,2.605263562,0.230268543,0.196256031,0.005310704,0.016334167,0.001026136,0.016184147,0.158325,0.495239689,0.003144417,23.91235174,202223
202223,Spring term,Regional,E92000001,England,E12000004,East Midlands,,,,Special,Male,568402,8558,576960,78888,62873,16015,4076,655848,283428,281591,565019,3383,35863,6276,18,20,14,852,883,18935,5596,932,39,286,2226,411,1092,693,14133,97,10,87.97160318,12.02839682,9.586520047,2.441876776,5.468187751,0.956929045,0.166501994,2.154920042,0.105664727,0.014790012,0.002744538,0.003049487,0.002134641,0.129908149,0.134634854,2.887101889,0.001524744,34.02298851,202223
202223,Spring term,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Secondary,Male,13689666,171917,13861583,1377198,713626,663572,476383,15238781,6607801,6638102,13245903,443763,483079,41816,256,104,489,1882,81379,104526,85296,114317,4642,11555,58043,12381,45493,32620,564818,20641,87,90.96254484,9.037455161,4.682959877,4.354495284,3.170063275,0.274405151,0.298534378,3.706451323,0.214059117,0.135450467,0.001679924,0.000682469,0.003208918,0.012350069,0.534025655,0.685921006,0.000570912,24.66447396,202223
202223,Spring term,Regional,E92000001,England,E12000009,South West,,,,Secondary,Male,13180274,164626,13344900,1294238,853778,440460,455916,14639138,6362482,6399658,12762140,418134,626082,50696,599,826,459,3493,53425,115261,62239,69332,3154,21250,55052,22931,28917,37782,351683,22078,2935,91.15905595,8.84094405,5.832160336,3.008783714,4.276768209,0.346304543,0.197532122,2.402347734,0.258088967,0.150814891,0.004091771,0.005642409,0.003135431,0.023860695,0.364946351,0.787348271,0.020048995,25.3671437,202223
202223,Spring term,Regional,E92000001,England,E12000009,South West,,,,Secondary,Female,12509614,150422,12660036,1425018,925585,499433,436078,14085054,6058711,6056676,12115387,394227,690064,64770,461,661,327,3785,34610,128103,44991,87277,3363,19227,61351,21490,28320,41851,404828,24434,2803,89.88276509,10.11723491,6.571398306,3.545836601,4.899264142,0.459849142,0.201064192,2.874167185,0.297130561,0.173474663,0.003272973,0.004692918,0.00232161,0.026872456,0.245721458,0.909495981,0.019900527,28.7242946,202223
202223,Spring term,Regional,E92000001,England,E12000008,South East,,,,Secondary,Male,20005124,270441,20275565,1806250,1192643,613607,783853,22081815,9478090,9788512,19266602,738522,871503,74326,926,1505,1585,4945,69881,166832,128131,121137,6793,23749,82383,29385,39523,45331,508775,19978,1140,91.82019232,8.179807683,5.401018893,2.778788791,3.946700033,0.336593708,0.178984381,2.304045206,0.205286567,0.090472636,0.004193496,0.006815563,0.007177852,0.022393993,0.316464023,0.755517606,0.005162619,23.28507239,202223
202223,Spring term,Regional,E92000001,England,E12000004,East Midlands,,,,Primary,Male,16475299,117823,16593122,957505,721815,235690,172642,17550627,8175756,8150426,16326182,149117,589516,42850,578,123,1696,6060,7350,72684,18037,7607,161,11559,88064,2,62434,23525,142723,7008,958,94.54432597,5.455674034,4.112759048,1.342914985,3.358945524,0.244150822,0.355736579,0.813207414,0.134040795,0.039930197,0.00329333,0.00070083,0.009663472,0.034528681,0.041878846,0.41413905,0.005458494,16.47506981,202223
202223,Spring term,Regional,E92000001,England,E12000001,North East,,,,Primary,Female,7681225,44391,7725616,425925,313940,111985,95830,8151541,3757278,3837045,7594323,86902,274326,18027,100,4,1944,3680,420,15262,4593,4371,94,5691,34013,0,29881,8928,68728,4448,177,94.77491434,5.225085662,3.851296338,1.373789324,3.365326875,0.221148369,0.366568726,0.843128925,0.109525303,0.05456637,0.001226762,4.91E-05,0.023848252,0.045144838,0.0051524,0.187228403,0.002171369,16.55320674,202223
202223,Spring term,Regional,E92000001,England,E12000005,West Midlands,,,,Secondary,Unknown,768,2,770,62,35,27,21,832,368,380,748,20,28,6,0,0,0,0,0,1,0,0,0,0,2,0,0,1,26,0,0,92.54807692,7.451923077,4.206730769,3.245192308,3.365384615,0.721153846,0,3.125,0.120192308,0,0,0,0,0,0,0.120192308,0,25,202223
202223,Spring term,Regional,E92000001,England,E12000008,South East,,,,Primary,Female,28435976,205317,28641293,1668824,1292978,375846,325224,30310117,13968860,14187728,28156588,279388,1102156,70986,1496,10,2645,16550,1947,96352,20198,5210,1379,25478,158258,4,111851,45836,205171,12988,737,94.4941684,5.505831601,4.265829789,1.240001812,3.63626442,0.23419903,0.369022,0.676905998,0.151223435,0.042850379,0.004935646,3.30E-05,0.008726459,0.054602231,0.006423598,0.317887259,0.002431531,17.20504374,202223
202223,Spring term,National,E92000001,England,,,,,,Secondary,Female,122848774,1543051,124391825,12590765,7617502,4973263,4379765,136982590,58969993,59817521,118787514,4061260,5682553,545559,4891,8232,3535,25952,331588,1006853,574709,712066,37332,116663,636478,177869,302659,318505,4173038,179061,6270,90.80849252,9.191507476,5.560927122,3.630580353,4.148376082,0.39826886,0.220947056,3.046400276,0.23251495,0.130718072,0.003570527,0.006009523,0.00258062,0.018945473,0.242065798,0.735022604,0.004577224,26.12924534,202223
202223,Spring term,National,E92000001,England,,,,,,Special,Unknown,135,11,146,31,29,2,0,177,72,63,135,0,22,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,2,0,0,82.48587571,17.51412429,16.38418079,1.129943503,12.42937853,0,0,1.129943503,0,0,0,0,0,0,0,3.95480226,0,50,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000011,Knowsley,340,Special,Male,33972,1082,35054,6600,2694,3906,541,41654,16546,16887,33433,539,1643,239,0,0,0,66,49,697,842,78,0,35,205,0,112,2,3792,0,0,84.15518318,15.84481682,6.46756614,9.377250684,3.944399097,0.573774427,0.26888174,9.103567485,0.00480146,0,0,0,0,0.158448168,0.117635761,1.673308686,0,40.93264249,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,846,Secondary,Male,354801,9101,363902,32885,22886,9999,20764,396787,162239,172709,334948,19853,17970,826,100,1,1,66,529,3374,6403,325,179,576,1919,24,483,911,8386,219,19,91.71217807,8.28782193,5.767830095,2.519991834,4.528878214,0.208172143,0.121727778,2.1134765,0.229594216,0.055193341,0.025202439,0.000252024,0.000252024,0.016633609,0.1333209,0.850330278,0.004788463,23.22147651,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000006,Bromley,305,Secondary,Female,621421,7570,628991,56937,32284,24653,23641,685928,293272,306679,599951,21470,23473,3438,34,1,14,55,1007,4262,3494,2378,202,709,3148,17,955,2171,21490,37,0,91.69927456,8.300725441,4.706616438,3.594109003,3.422079285,0.501218787,0.139227441,3.132981887,0.316505522,0.005394152,0.004956788,0.000145788,0.002041031,0.008018334,0.146808411,0.621348013,0,22.86374134,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000019,Islington,206,Primary,Female,415281,3304,418585,27270,18038,9232,10002,445855,198841,207170,406011,9270,14882,1349,14,0,0,228,24,1462,1176,235,137,142,1849,0,1606,732,5919,975,79,93.88366173,6.116338271,4.045709928,2.070628343,3.337856478,0.302564735,0.360206794,1.327561651,0.164178937,0.218680961,0.003140034,0,0,0.051137702,0.005382916,0.327909298,0.017718765,19.43405051,202223
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,873,Special,Male,94868,2250,97118,15514,12931,2583,944,112632,46651,47397,94048,820,6666,960,0,0,0,137,441,4727,1592,98,1,8,354,295,66,124,2284,109,0,86.22593934,13.77406066,11.48075147,2.293309184,5.91838909,0.852333262,0.058597912,2.027842887,0.110093046,0.096775339,0,0,0,0.121635059,0.391540592,4.19685347,0,37.07973103,202223
202223,Spring term,Local authority,E92000001,England,E12000008,South East,E06000037,West Berkshire,869,Secondary,Male,540090,5090,545180,40999,30343,10656,15173,586179,261073,264690,525763,14327,20842,2368,22,1,21,140,2154,4789,2608,2139,100,531,1627,224,914,846,8677,219,6,93.0057201,6.994279904,5.17640516,1.817874745,3.555569203,0.403972165,0.155925067,1.480264561,0.144324515,0.037360601,0.00375312,0.000170596,0.003582523,0.02388349,0.367464546,0.816985938,0.001023578,19.06163753,202223
202223,Spring term,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Secondary,Male,3149585,29013,3178598,293595,164584,129011,121323,3472193,1502407,1534147,3036554,113031,122852,8708,119,2,0,278,16584,16022,5969,55451,1138,2388,15260,4258,13845,8292,101761,5113,19,91.54439284,8.455607162,4.740059092,3.71554807,3.538167377,0.250792511,0.398739356,2.930741465,0.23881161,0.147255639,0.003427229,5.76E-05,0,0.008006467,0.47762322,0.461437483,0.000547205,25.20438803,202223
202223,Spring term,Local authority,E92000001,England,E12000001,North East,E06000004,Stockton-on-Tees,808,Primary,Female,826121,5752,831873,43871,31995,11876,9098,875744,405594,412540,818134,7987,27830,1906,11,0,110,480,82,1505,537,114,0,1050,4165,0,3257,1111,7303,205,71,94.99043099,5.009569006,3.65346494,1.356104067,3.177869332,0.217643512,0.37191234,0.833919502,0.126863558,0.023408667,0.001256075,0,0.012560748,0.054810538,0.009363467,0.171853875,0.008107392,15.1702052,202223
202223,Spring term,Local authority,E92000001,England,E12000004,East Midlands,E10000019,Lincolnshire,925,Primary,Female,2453876,16440,2470316,138811,113887,24924,20189,2609127,1262458,1174085,2436543,17333,98777,6141,86,0,414,831,202,7420,644,1009,12,2288,13496,0,7975,2856,13438,655,16,94.67979136,5.320208637,4.364946589,0.955262047,3.78582568,0.235366082,0.305657793,0.515038172,0.1094619,0.025104182,0.003296122,0,0.015867376,0.031849734,0.007742053,0.28438631,0.000613232,17.02817145,202223
202223,Spring term,Local authority,E92000001,England,E12000002,North West,E08000005,Rochdale,354,Primary,Female,936211,3573,939784,58125,34754,23371,15275,997909,455216,468351,923567,12644,30223,1973,26,0,48,207,123,2125,495,18,2,49,3027,0,6021,2631,14584,135,29,94.1753206,5.824679405,3.482682289,2.341997116,3.028632871,0.197713419,0.603361629,1.461455904,0.263651295,0.013528288,0.002605448,0,0.004810058,0.020743374,0.012325773,0.212945269,0.002906077,18.57785581,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000029,Sutton,319,Secondary,Female,605805,10556,616361,52720,32960,19760,15190,669081,291922,300314,592236,13569,25847,2699,38,0,0,78,1779,2519,4067,5055,141,433,1726,4189,1387,1621,14724,2028,0,92.12053548,7.879464519,4.926159912,2.953304607,3.863059928,0.403389126,0.207299266,2.200630417,0.24227261,0.303102315,0.005679432,0,0,0.011657781,0.26588709,0.376486554,0,23.52187149,202223
202223,Spring term,Local authority,E92000001,England,E12000006,East of England,E06000056,Central Bedfordshire,823,Secondary,Female,926287,12705,938992,77057,59073,17984,22851,1016049,446865,458763,905628,20659,45909,4248,4,2,49,151,1368,7331,4072,1475,59,1328,7053,193,1769,2192,13695,328,11,92.41601537,7.583984631,5.813991254,1.769993376,4.518384448,0.418090072,0.174105776,1.347868065,0.215737627,0.032281908,0.000393682,0.000196841,0.004822602,0.014861488,0.134639176,0.72152032,0.001082625,22.49811889,202223
202223,Spring term,Local authority,E92000001,England,E12000007,London,E09000005,Brent,304,Special,Male,20783,122,20905,2142,1729,413,174,23047,10239,10389,20628,155,1227,176,0,0,0,58,0,268,122,0,0,0,0,0,48,19,342,4,0,90.70594871,9.294051287,7.502061006,1.791990281,5.323903328,0.763656875,0.208270057,1.483924155,0.082440231,0.017355838,0,0,0,0.251659652,0,1.162841151,0,29.38388626,202223
